상호명,전화번호,주소,평점,리뷰수,홈페이지
7월7일치과의원,053-568-0707,대구 서구 서대구로 116 3층,0.0,0,#none
상인치과의원,053-638-2744,대구 달서구 상인로 14 202호,5.0,0,#none
새길치과의원,053-571-2685,대구 서구 달구벌대로 1913,0.0,0,#none
서울웰플란트 치과의원,053-716-2028,대구 남구 대명로 290-1 4층,5.0,0,http://xn--vb0bk3r3vheyf9hj60b8uhg2e.kr/
하이치과의원,053-719-0428,대구 수성구 달구벌대로 2557-1 6층,5.0,0,#none
김효정치과의원,053-623-2275,대구 남구 대명로 283 2층,4.5,0,#none
로즈치과교정과치과의원,053-637-2275,"대구 달서구 조암로 5 5층 504,505호",0.0,0,#none
유정균치과의원,053-426-5797,대구 북구 신암로 27 3층 302호,5.0,0,#none
스카이치과의원,053-716-2875,대구 달서구 달구벌대로 1545 골든뷰 메디타워 5층 501호,,0,#none
조연합치과의원,053-427-2875,대구 중구 달구벌대로 2210 호박타워 6층,3.0,0,#none
공단치과의원,053-588-2828,대구 달서구 달구벌대로 1212 3층,3.3,0,#none
손성배치과의원,053-753-4555,대구 수성구 달구벌대로 2557,1.0,0,#none
한빛치과의원,053-326-2275,대구 북구 구암로65길 52,5.0,0,#none
맑은물소리치과의원,053-592-0222,대구 달성군 다사읍 다사역로 39 5층,4.3,0,http://mulsorident.com
행복한e-치과의원,053-311-2875,대구 북구 태전로 25 2층,3.7,0,#none
스토리치과의원,053-255-2882,대구 북구 신암로 75 4층,3.8,0,https://blog.naver.com/thestorydent
더아름다운치과의원,053-553-2828,대구 서구 국채보상로 254 4층,,0,#none
팜치과의원,053-423-2288,대구 중구 달구벌대로 2135,0.0,0,#none
칠곡스마일치과교정과치과의원,053-719-2854,대구 북구 학정로 436 DN트윈스2차빌딩 6층 601호,0.0,0,#none
이봄치과,053-635-2828,대구 달서구 조암로 1 미래타워 2층 205호,4.3,0,#none
부경에스치과,053-716-0279,대구 북구 옥산로 95 화인탑펠리스 402호,5.0,0,http://www.부경s치과.kr
이튼튼치과의원,053-625-4500,대구 달성군 옥포읍 돌미상업로1길 2 화인탑빌딩 5층,3.0,0,https://blog.naver.com/drshinsdental
수성아트라인치과의원,053-746-2275,대구 수성구 달구벌대로 2382-1 짐매니아 3층,5.0,0,http://suseong-artline.com
웰치과의원,053-551-8100,대구 서구 달구벌대로 1805 5층,2.9,0,https://blog.naver.com/sangryul98
정성치과의원,053-621-2875,대구 달서구 달구벌대로 1672 6층,4.9,0,http://jsdental.kr/
흰돌치과의원,053-326-6543,대구 북구 대천로 94 4층,1.0,0,#none
엠치과 율하점,053-962-8484,대구 동구 안심로22길 40-5 사러가쇼핑 2층,3.0,0,http://blog.naver.com/utrainer
바른송치과의원,053-325-7528,대구 북구 구암로17길 1 2층,5.0,0,#none
삼성연합치과의원,053-794-7575,대구 수성구 달구벌대로 3204 형보빌딩 5층,3.7,0,https://ssdental.kr
이석현치과의원,053-958-0293,대구 북구 동북로 285 3층,3.7,0,#none
정경용치과의원,053-473-2875,대구 남구 봉덕로 90-1 4층,0.0,0,https://blog.naver.com/2875jky
서대구 아이큰숲치과의원,053-637-1275,대구 달서구 월배로 202,0.0,0,#none
산격치과,053-959-3030,대구 북구 산격로 48 2층,0.0,0,#none
서변치과의원,053-951-7275,대구 북구 호국로 215 대성골드프라자 204호,3.4,0,#none
더베스트치과의원,053-956-2119,대구 동구 아양로 198 3층,5.0,0,#none
참고운치과의원,053-656-2275,대구 달서구 당산로 90,5.0,0,#none
진용림치과의원,053-625-0931,대구 달서구 성당로 287,5.0,0,#none
엘유치과의원,053-710-0119,대구 수성구 달구벌대로 2507 아센트타워 4층 401호,5.0,0,https://www.ludental.co.kr
그랜드치과의원,053-633-2875,대구 달서구 월배로 58,3.7,0,https://cafe.naver.com/granddental
이굿치과의원,053-424-5448,대구 서구 달서로 198 4층,5.0,0,#none
범어광장램브란트치과의원,053-754-2804,대구 서구 달구벌대로 1765 경도빌딩 5층,0.0,0,#none
밝은미소치과의원,053-765-7528,대구 수성구 청수로 235 캐슬골드파크종합상가 206호,5.0,0,#none
이안치과의원,053-656-2804,대구 달서구 달구벌대로 1744 우리빌딩 3층,5.0,0,#none
참바른연합치과의원,053-627-2875,대구 달서구 조암로 24 한신메디타워 402호,0.0,0,https://blog.naver.com/bareun2875
나비치과의원,053-325-3000,"대구 북구 도남중앙로7길 20-4 도남지구 21블럭 1롯트 2층 203,204호",4.5,0,#none
동아연합치과의원,053-753-8164,대구 동구 동부로 76 2층,5.0,0,#none
그랜드치과의원,053-588-7528,대구 달성군 다사읍 달구벌대로 874 A동 4층 401호,5.0,0,#none
미사랑치과의원,053-425-7528,대구 중구 중앙대로 372 서웅빌딩 5층,5.0,0,#none
늘품치과의원,053-764-2875,대구 수성구 명덕로 438 10층,3.7,0,#none
하이웰치과의원,053-955-9508,대구 북구 동북로 170 4층,5.0,0,#none
디에르치과의원 대구점,053-428-5885,대구 중구 동성로 25 영스퀘어 5층,4.7,0,https://www.dierdg.com
벧엘치과의원,053-355-7575,대구 북구 원대로 50 2층,5.0,0,#none
초이스치과의원,053-423-2808,대구 중구 달구벌대로 1955,4.3,0,#none
윤성치과의원,053-561-0275,대구 서구 문화로49길 26,5.0,0,#none
나유치과의원,053-755-0016,대구 수성구 달구벌대로 2598 5층 512호,5.0,0,#none
최병하치과의원,053-357-5009,대구 북구 팔달로 231 2층,1.0,0,#none
서창우치과의원,053-792-6306,대구 수성구 고산로 121-17 3층,4.0,0,#none
소망연합치과의원,053-582-2875,대구 달서구 계대동문로 120 3층,3.7,0,#none
권진치과의원,053-614-2318,대구 달성군 현풍읍 현풍중앙로 97,5.0,0,#none
경대본치과의원,053-710-7528,대구 서구 국채보상로 262 4층,0.0,0,#none
행복을심는강치과의원,053-633-7588,"대구 북구 학정로 529 3,4층",3.0,0,#none
태양연합치과의원,053-473-0028,대구 남구 효성로 20 2-3층,5.0,0,#none
오페라치과의원,053-357-7528,대구 북구 침산로 100,5.0,0,#none
김앤김치과의원,053-426-6400,대구 중구 명륜로23길 111 소암빌딩 5층,5.0,0,#none
토마토치과의원,053-768-2875,대구 수성구 범안로 68 2층,4.5,0,http://tomatodc.co.kr
성당새로이치과,053-656-4477,대구 남구 성당로 184 5층,,0,#none
이시우의미치과의원,053-321-6383,대구 북구 칠곡중앙대로 302,4.3,0,#none
라이크치과의원,053-741-2800,대구 수성구 청수로 178 JS930빌딩 2층,5.0,0,#none
마카온치과의원,053-710-2816,대구 수성구 달구벌대로 2492 2층,5.0,0,http://pf.kakao.com/_QFNXn
김시형더좋은치과,053-356-2804,대구 북구 침산남로 140 엠비프라자 6층 602호,2.5,0,#none
상인강치과의원,053-639-5400,대구 달서구 월곡로 330 4층,4.3,0,#none
한국건강관리협회건강증진치과의원,053-755-5385,대구 동구 장등로 16,0.0,0,#none
스마일키즈치과의원,053-564-2875,대구 달서구 진천로 93 애플프라자 4층,0.0,0,http://www.smilekidsdent.kr/
장시호치과,053-472-2804,대구 남구 명덕로64길 2 3층,5.0,0,#none
남부연세치과의원,053-755-9882,대구 수성구 달구벌대로 2594,4.0,0,#none
명인치과의원,053-254-9799,대구 남구 중앙대로 243 M포인트 4층,5.0,0,#none
경대웰치과의원,053-636-2875,대구 달성군 화원읍 사문진로 447,5.0,0,#none
늘채움치과의원,053-961-2090,대구 동구 반야월로 189 5층,5.0,0,#none
다나치과의원,053-311-2275,대구 북구 매전로 78 2층,5.0,0,#none
이가치과의원,053-475-2828,대구 중구 동성로 39 12층,4.9,0,#none
미소담치과,053-636-3344,대구 달서구 조암남로 41,4.7,0,#none
튼튼한치과의원,053-562-8828,대구 달서구 달구벌대로 1659 빌딩플러스 2층,5.0,0,https://blog.naver.com/strongdent0305
이엔치과의원,053-583-2275,대구 달성군 다사읍 달구벌대로 873 동일빌딩 3층,0.0,0,#none
햇살치과의원,053-744-2755,대구 수성구 국채보상로 804,0.0,0,#none
쁘띠치과의원,053-472-2828,대구 남구 대봉로 66 2층,2.5,0,http://petit-d.com
미소치과의원,053-567-7676,대구 서구 평리로 236 삼익쇼핑 2층 217호,5.0,0,#none
으뜸치과의원,053-559-1119,대구 달성군 다사읍 달구벌대로 871 모원빌딩 5층,4.3,0,http://www.eutteum.co.kr
본치과의원,053-424-7528,대구 중구 달구벌대로 2181 삼덕빌딩 5층,0.0,0,#none
미드림치과교정과치주과치과의원,053-421-2275,대구 중구 달구벌대로 2199 3층,0.0,0,#none
따뜻안치과의원,053-710-2882,대구 달성군 유가읍 테크노상업로 84,5.0,0,#none
홍락원치과의원,053-752-4342,대구 수성구 달구벌대로 2343 낙원빌딩 3층,3.4,0,#none
김일동치과의원,053-423-2875,대구 중구 동덕로 49,1.0,0,http://www.kimildong.co.kr/
서울We치과의원,053-586-2875,"대구 달성군 다사읍 달구벌대로 889 대흥빌딩 2층 203,204호",5.0,0,#none
월성탑치과의원,053-325-2828,대구 달서구 조암로 20 2층 201호,5.0,0,#none
수성치과의원,053-763-1719,대구 수성구 수성로 261 2층,5.0,0,#none
칠곡레오치과의원,053-286-2828,대구 북구 칠곡중앙대로 392 1층,4.3,0,#none
동구즐거운치과의원,053-755-2878,대구 동구 효목로 45,0.0,0,#none
니즈연합치과 율하점,053-963-2804,대구 동구 안심로22길 56 느티타워 2층,5.0,0,#none
신민관치과의원,053-792-5612,대구 수성구 고산로 104 3층,4.0,0,#none
박소현치과의원,053-558-7842,대구 서구 국채보상로 188 3층,0.0,0,#none
동구부부치과의원,053-753-3026,대구 동구 화랑로25길 13 2층,5.0,0,#none
임무영치과의원,053-767-1821,대구 수성구 동대구로15길 23,4.0,0,#none
우리이웃치과의원,053-710-5428,대구 달성군 다사읍 달구벌대로 859,5.0,0,#none
큰사랑치과의원,053-324-8275,대구 북구 태암로 68,3.0,0,#none
예담치과,053-654-2815,대구 달서구 월배로 379 3층,4.4,0,#none
명원치과,053-793-8308,대구 수성구 달구벌대로 3218 5층,5.0,0,#none
이연합치과의원,053-256-7353,대구 중구 달구벌대로 2109,5.0,0,#none
탑치과의원,053-652-1700,대구 남구 월배로 470 2층 202호,5.0,0,http://www.dgtop.co.kr
토마스치과의원,053-626-5656,대구 남구 대명로 296,4.5,0,#none
강북예스치과의원,053-326-2825,대구 북구 칠곡중앙대로 455 3층,5.0,0,#none
에이엠치과의원,053-753-2080,대구 수성구 달구벌대로 2331 6층,5.0,0,http://amdental.co.kr/
서울프라임치과,053-791-7528,대구 수성구 달구벌대로 3181,4.5,0,#none
이로운치과의원,053-710-2853,대구 동구 아양로 133 동대구역센텀화성파크드림아파트 상가301동 2층 205~206호,,0,#none
연세수치과의원,053-428-7575,대구 중구 국채보상로 606,0.0,0,#none
수성민트치과,053-795-2879,대구 수성구 고산로 96,5.0,0,http://www.suseongmint.com
참한이치과의원,053-559-2828,대구 달성군 다사읍 달구벌대로 880 5층,5.0,0,#none
대곡더좋은치과의원,053-635-2875,대구 달서구 한실로 67 2층,4.9,0,https://m.blog.naver.com/PostList.nhn?blogId=thejoeun-dental
바른치과,053-981-7275,대구 동구 동촌로 204,5.0,0,#none
정성드림치과의원,053-655-2075,대구 달서구 송현로 42 3층,5.0,0,#none
다온치과의원,053-475-8864,대구 남구 봉덕로 73 4층,4.8,0,#none
권현치과의원,053-957-2477,대구 북구 동북로 268,3.0,0,#none
김재연.박동옥치과의원,053-253-7442,대구 중구 국채보상로 540-2,5.0,0,#none
수성봄치과,053-742-7511,대구 수성구 수성로69길 65,5.0,0,#none
이편한치과의원,054-383-7997,대구 군위군 군위읍 중앙길 139,5.0,0,#none
서울더블유치과의원,053-744-2879,대구 수성구 명덕로 481,4.4,0,#none
대봉문치과의원,053-716-8575,대구 중구 대봉로 226 상가동 501호,5.0,0,#none
로뎀치과의원,053-637-5080,대구 달서구 비슬로 2728 벽강빌딩 2층,5.0,0,#none
미아름다운치과의원,053-744-2875,대구 수성구 청수로 83 3층,5.0,0,#none
김영재치과의원,053-623-7051,대구 달서구 구마로 193,1.0,0,#none
다사굿모닝치과의원,053-587-2828,대구 달성군 다사읍 달구벌대로 879 대구은행 2층,5.0,0,#none
제동연합치과의원,053-324-1360,대구 북구 칠곡중앙대로 385-1,5.0,0,#none
광장플랜트치과,053-522-7528,대구 서구 달구벌대로 1691 3층 304호,,0,#none
다니엘연합치과의원,053-615-2829,대구 달성군 현풍읍 테크노상업로 40,4.3,0,#none
성심연합치과의원,053-652-2875,대구 달서구 월배로 416,0.0,0,#none
다바른치과의원,053-716-2080,대구 북구 침산로 152 메트로캐슬 2층,5.0,0,http://blog.naver.com/dabareun
한마음치과의원,053-643-8275,대구 서구 달구벌대로 1771 3층,0.0,0,#none
이베스트치과의원,053-653-2080,대구 달서구 달구벌대로 1736 4층,,0,http://e-bestdental.com/
고려치과의원,053-567-6903,대구 서구 달구벌대로375길 1-1,5.0,0,#none
서부치과,053-624-9609,대구 남구 월배로 474 3층,0.0,0,#none
상인서울치과의원,053-641-2080,대구 달서구 월배로 202 5층,0.0,0,http://sanginseoul.com
시지퍼스트치과,053-793-2875,대구 수성구 달구벌대로 3294 4층 405호,5.0,0,https://blog.naver.com/sijifirst
더바른이치과의원,053-587-8020,대구 달성군 다사읍 달구벌대로 878 세화빌딩 5층,0.0,0,http://www.thebarune.com/
사랑을심는치과의원,053-794-1119,대구 수성구 달구벌대로 3316,0.0,0,#none
이인구치과의원,053-353-8762,대구 북구 노원로 21,5.0,0,#none
삼마치과의원,053-421-2876,대구 달서구 달구벌대로 1726 골든두류타워 5층,0.0,0,#none
한민행복을심는치과의원,053-357-2025,대구 북구 침산남로 175,3.7,0,#none
호광치과의원,053-961-2080,대구 동구 반야월로 229,0.0,0,#none
하얀미소연합치과의원,053-582-7528,대구 달서구 계대동문로 106 3층,5.0,0,#none
새이치과의원,053-253-3275,대구 중구 달구벌대로 2127,4.2,0,#none
위브치과의원,053-741-2875,대구 수성구 달구벌대로 2435 두산위브더제니스 상가 3층 301~303호,0.0,0,http://wevedental.co.kr
명곡행복을심는치과의원,053-644-2875,대구 달성군 화원읍 화암로 71 302호,5.0,0,#none
서울동행치과의원,053-716-8800,대구 수성구 달구벌대로469길 6 9층,5.0,0,https://blog.naver.com/seouldh09
브라이트치과교정과치과의원,053-256-2188,대구 중구 달구벌대로 2188 4층,5.0,0,https://www.bright-orthoclinic.com
분도치과의원,053-556-0606,대구 달서구 달구벌대로 1641,5.0,0,#none
율하예미송키즈치과,053-965-2876,대구 동구 안심로 58 율하메디빌 2층,3.8,0,http://www.yemisong.com
이상훈치과의원,053-474-2432,대구 남구 중앙대로 200 남대구우체국 4층,5.0,0,#none
대명부부치과의원,053-622-9770,대구 남구 성당로 188,0.0,0,#none
편안미치과의원,053-752-9313,대구 동구 동대구로 432 국제오피스텔건물 10층 1001호,0.0,0,#none
이현치과의원,053-552-0247,대구 서구 북비산로 160,3.7,0,#none
달성더원치과의원,053-522-2080,대구 중구 달성로 123 달성파크푸르지오힐스테이트 507동 3층 301~302호,5.0,0,#none
주치과의원,053-638-7733,대구 달서구 월배로 92 6층,3.0,0,#none
칠곡현대치과의원,053-321-1305,대구 북구 칠곡중앙대로 411,5.0,0,#none
온미소치과의원,053-746-2875,대구 동구 동부로 59 송원빌딩 3층 301호,5.0,0,#none
상동연합치과,053-768-3906,대구 수성구 수성로 105,5.0,0,#none
이지미치과의원,053-983-2875,대구 동구 화랑로 423 1층,0.0,0,#none
동구소나무치과의원,053-759-7528,대구 동구 동부로 88 2층,4.7,0,#none
김승민치과의원,053-584-6512,대구 달서구 계대동문로 30,1.0,0,#none
소재정치과의원,053-638-3523,대구 달서구 상화북로 189 2층,5.0,0,#none
매일웃는치과의원,053-755-2872,대구 수성구 달구벌대로 2584,5.0,0,#none
서변다온치과의원,053-716-2808,대구 북구 호국로 209 3층,5.0,0,https://blog.naver.com/sbdaon2808
신천바른치과의원,053-716-2227,대구 동구 송라로10길 33 302동 2213~2214호,4.3,0,#none
해바라기치과의원,053-351-0275,대구 북구 침산로 128 동광빌딩 5층,5.0,0,#none
이룸치과의원,053-986-0028,"대구 동구 동화천로 390 GH메디컬타워 2층 201,202호",5.0,0,#none
강북퍼스트치과의원,053-311-7528,대구 북구 학정로 440 롯데리아 4층,4.0,0,#none
동호푸른치과,053-965-2275,대구 동구 동호로 83,5.0,0,#none
미소를심는서울치과,053-614-2875,대구 달성군 논공읍 논공로 756,0.0,0,#none
하나치과의원,053-325-2119,대구 북구 칠곡중앙대로 419,5.0,0,#none
편한e치과의원,053-632-1888,대구 달서구 송현로7길 20 상인화성파크드림1단지아파트 1222동 2층 203호,3.4,0,#none
유플란트치과의원,053-783-8528,대구 수성구 용학로 214,4.5,0,#none
행림치과의원,053-313-0075,대구 북구 칠곡중앙대로 573 3층,5.0,0,#none
바라던치과의원,053-710-2829,대구 수성구 달구벌대로 2565 5층,0.0,0,#none
연세다온소아치과의원,053-710-0275,대구 달성군 유가읍 테크노상업로 120 엠스퀘어플러스 3층 303호,0.0,0,#none
보배치과의원,053-611-1254,대구 달성군 유가읍 테크노상업로 112,3.5,0,#none
이정택치과의원,053-625-1383,대구 달서구 월배로 491-1,5.0,0,#none
서대구리더스치과의원,053-587-8275,대구 달서구 달구벌대로 1704 2층,0.0,0,#none
리브원치과의원,053-716-7204,대구 북구 중앙대로 528 7층,5.0,0,http://xn--vb0bp4v9ldqolpoj.kr/
행복을심는 치과의원,053-561-2875,대구 서구 국채보상로 250,4.3,0,#none
김&구치과,053-755-5588,대구 수성구 달구벌대로 2401,5.0,0,#none
황금미치과,053-763-0028,대구 수성구 동대구로 102 3층,4.5,0,http://www.goldmi.co.kr
수성신세계연합치과의원,053-765-7522,대구 수성구 들안로 274,5.0,0,#none
탑치과의원,053-943-2875,대구 수성구 화랑로 94 5F,5.0,0,#none
청아연합치과의원,053-763-2222,대구 수성구 청수로 23,4.0,0,#none
황준치과의원,053-653-3473,대구 달서구 장기로 140,5.0,0,#none
수성연합치과의원,053-742-2882,대구 수성구 달구벌대로 2488,5.0,0,#none
하얀림치과의원,053-253-2804,대구 중구 달구벌대로 2162 2~4층,5.0,0,#none
연경S치과의원,053-952-2828,"대구 북구 연경지묘로 2 2층 202,203호",0.0,0,#none
마음으로치과의원,053-753-0153,대구 수성구 명덕로 428 2층,5.0,0,#none
이튼연합치과 범어만촌,053-754-0063,대구 수성구 달구벌대로 2583 월드메르디앙상가 211호,0.0,0,#none
사랑니치과의원,053-793-2888,대구 수성구 시지로 55 고산노변타운 1동 208호,5.0,0,#none
미뉴치과교정과치과의원,053-710-2885,대구 달서구 조암로 41,5.0,0,#none
이고은치과의원,053-961-7582,대구 동구 안심로41길 37 서호빌딩 2층,0.0,0,#none
미주치과의원,053-552-2824,대구 서구 서대구로 137,5.0,0,#none
신상욱치과의원,053-471-8275,대구 남구 대명로 304 3층,5.0,0,#none
해브치과의원,053-555-7374,대구 동구 동부로22길 2,4.2,0,#none
해맑은수치과의원,053-562-2804,대구 서구 서대구로 87 3층,0.0,0,#none
강북동산치과의원,053-326-2882,대구 북구 학정로 432 3층,0.0,0,#none
필립치과의원,053-644-1200,"대구 달서구 월배로 77 2,3층",4.0,0,#none
소망치과의원,053-756-2111,"대구 동구 화랑로 51 동대구비스타동원 상가 301동 503,504호",5.0,0,#none
남산치과의원,0503-7153-7670,"대구 중구 남산로7길 7 남산역화성파크드림아파트 302동 상가 2층 207, 2",5.0,0,https://blog.naver.com/savina52
노치과,053-588-2875,대구 달서구 이곡공원로 46,0.0,0,#none
죽전 에스라인치과의원,053-551-1177,대구 달서구 달구벌대로 1564 4층,3.5,0,#none
효목치과의원,053-952-8228,대구 동구 아양로50길 135 2층,0.0,0,#none
지음치과의원,053-710-9942,대구 북구 학정로 416 3층,4.7,0,http://www.jedentist.com
이편한우리치과의원,053-474-2875,대구 남구 봉덕로 118,5.0,0,#none
맥앤정인치과의원,053-626-7575,대구 달서구 월배로 201,5.0,0,#none
한국치과의원,053-471-2875,대구 남구 봉덕로 68,3.0,0,#none
아름다운시간치과의원,053-742-2879,대구 수성구 국채보상로 1032-1,0.0,0,#none
밝은이치과의원,053-581-2827,대구 달서구 성지로 72 2층,,0,#none
노세형치과,053-471-0028,대구 남구 봉덕로 77,5.0,0,#none
이건치과의원,053-641-0275,대구 달성군 화원읍 비슬로539길 35 대곡역래미안 단지내상가 203호,4.2,0,#none
김종원치과의원,053-632-2804,대구 달서구 한실로 99,2.3,0,#none
미라인치과의원,053-586-7528,"대구 달서구 호산로 125 삼성명가 상가동 201, 202호",5.0,0,http://www.implantopia.com
닥터스마일치과의원,053-526-2275,대구 서구 평리로 245,5.0,0,#none
서재연합치과의원,053-591-7528,대구 달성군 다사읍 서재로24길 2 2층,,0,#none
