상호명,전화번호,주소,평점,리뷰수,홈페이지
현대치과의원,031-701-4233,경기 성남시 분당구 장안로25번길 28 건영상가 2층 205호,5.0,0,#none
미금치과,031-715-2875,경기 성남시 분당구 돌마로90번길 4 3층,5.0,0,#none
상아치과,031-747-7202,경기 성남시 수정구 산성대로 285,5.0,0,#none
소망치과의원,031-718-6180,"경기 성남시 분당구 황새울로258번길 43 현대수내프라자 4층 409,410호",1.0,0,#none
산호세치과의원,031-715-1535,경기 성남시 분당구 정자로 88 2층 1호,3.9,0,#none
박성원 치과의원,031-722-1293,경기 성남시 수정구 수정로 179-1,5.0,0,#none
행복한e치과,031-753-6803,경기 성남시 수정구 수정로 141-1 3층,3.7,0,#none
조준현치과의원,031-758-7528,경기 성남시 분당구 황새울로 332 분당문화센터 6층,4.0,0,#none
위례바른이(e)치과의원,031-721-2829,"경기 성남시 수정구 위례동로 153 에이플타워 3층 305, 306호",4.0,0,https://www.barun-edental.com
이젤민트치과의원,031-755-5033,경기 성남시 수정구 수정로 205 산운빌딩 3층,5.0,0,#none
365서울수치과의원,031-709-7382,경기 성남시 분당구 성남대로925번길 16 홈플러스 2층 111~114호,,0,https://www.365sudent.com
리볼리치과의원,031-786-0179,경기 성남시 분당구 성남대로 45 계영빌딩 3층 303호,4.4,0,http://www.xn--vb0bp4va505a5s2a.com/
유엘치과의원,031-748-2275,경기 성남시 중원구 금상로96번길 2 2층,5.0,0,https://blog.naver.com/yeeyen913
서울하나치과의원,031-734-9200,경기 성남시 수정구 산성대로 533 투썸플레이스 건물 3층 서울하나치과,5.0,0,https://seoulhanaden.com
즐거운치과의원,031-719-2110,경기 성남시 분당구 미금로 48 오성프라자 304호,0.0,0,#none
키즈파파치과,031-622-1475,경기 성남시 분당구 야탑로81번길 10 3층,4.0,0,http://www.kidspapa.com/
온세치과의원,031-757-2875,경기 성남시 중원구 광명로 59 2층,5.0,0,#none
미소래 치과의원,031-741-2879,경기 성남시 수정구 산성대로 527,0.0,0,#none
메디피움 분당치과의원,031-702-3806,경기 성남시 분당구 중앙공원로40번길 32,0.0,0,#none
카라치과의원,031-786-0285,"경기 성남시 분당구 정자로 13 409호, 410호",3.3,0,#none
수미행치과 야탑점,031-622-0202,경기 성남시 분당구 야탑로81번길 10 2층,4.5,0,#none
성가치과의원,031-704-4555,경기 성남시 분당구 야탑로69번길 24-8 분당종합상가 4층 411호,4.1,0,#none
분당NYU치과,031-751-8888,경기 성남시 분당구 성남대로 912 BYC빌딩 312호,5.0,0,http://www.okimplant.com
필립프라임치과의원,031-789-5800,경기 성남시 분당구 황새울로311번길 8-5 필립메디컬센터 별관 5층,2.5,0,#none
연세크리스마스치과의원,031-778-7579,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 104~105호,5.0,0,#none
분당새로이치과의원,031-702-7522,경기 성남시 분당구 불정로376번길 7 건일빌딩 4층 401호,0.0,0,https://bdnewdental.com
연세바로치과교정과치과의원,031-717-2275,경기 성남시 분당구 내정로165번길 50 크리스탈빌딩 3층 308호,0.0,0,https://blog.naver.com/orthoid
본치과의원,031-703-7683,경기 성남시 분당구 성남대로 906 국민은행 5층,5.0,0,#none
조엘구강내과치과의원,031-712-2275,경기 성남시 분당구 돌마로 68 7층,0.0,0,#none
장치영치과,031-708-2825,경기 성남시 분당구 중앙공원로31번길 42,4.0,0,#none
김동선치과,031-722-2828,경기 성남시 중원구 둔촌대로 281 2층,4.0,0,#none
서울산성플란트치과의원,031-745-2888,경기 성남시 수정구 수정로 291 서문상가 3층 301호,5.0,0,#none
피오나치과의원,031-696-7528,경기 성남시 분당구 판교역로 231 판교테크노밸리 SD-2BL S221~S222호,3.8,0,http://www.fionadental.co.kr/
연세CS치과의원,031-625-7582,경기 성남시 분당구 대왕판교로606번길 58,4.0,0,http://blog.naver.com/ycsdental
이로운치과의원,031-622-0300,경기 성남시 분당구 야탑로81번길 10 아미고타워 301호,4.3,0,#none
조구치과의원,031-711-2888,경기 성남시 분당구 내정로165번길 38 2층  231호,5.0,0,#none
우성부부치과의원,031-741-1364,경기 성남시 중원구 금상로 4 2층,0.0,0,#none
서울튼튼치과,031-751-2857,경기 성남시 수정구 산성대로 241 BYC 건물 3층,3.7,0,#none
심미치과의원,031-702-2858,경기 성남시 분당구 중앙공원로 35 올림픽스포츠센터 2층 206호,0.0,0,#none
참조은치과의원,031-743-2875,경기 성남시 중원구 희망로 348,0.0,0,#none
희망등대치과의원,031-755-1993,경기 성남시 중원구 둔촌대로 84 201호,5.0,0,https://blog.naver.com/dreamhub_00
메디사랑치과의원,031-703-9928,경기 성남시 분당구 장미로 198 아델파크빌 103호,1.0,0,#none
신흥미치과의원,031-722-2275,"경기 성남시 수정구 산성대로 305 삼부르네상스파크2차 2층 201,202,225호",4.2,0,#none
J정치과의원,031-701-1001,경기 성남시 분당구 돌마로486번길 12 2층,5.0,0,#none
홍지호치과의원,031-713-0306,경기 성남시 분당구 정자로 13 월드비터 2층 216~218호,4.2,0,#none
리앤씨치과의원,031-778-7628,경기 성남시 분당구 성남대로331번길 3-3 젤존타워3 3층 307호,5.0,0,#none
연세예치과의원,031-705-2031,경기 성남시 분당구 양현로 126 미림프라자 306호,,0,#none
우리가족치과의원,031-753-2279,경기 성남시 수정구 수정로 110 3층,4.3,0,#none
김호형웃는치과의원,031-604-2828,경기 성남시 분당구 판교로 446 그린프라자 2층,3.0,0,#none
분당올치과의원,031-719-1212,경기 성남시 분당구 성남대로331번길 3-3 젤존타워 4층 406호,3.0,0,#none
연세사랑의치과의원,031-715-2849,경기 성남시 분당구 성남대로 381 폴라리스1빌딩 3층 303호,5.0,0,https://www.yonseilovedental.com
지성치과의원,031-711-9241,경기 성남시 분당구 내정로165번길 38 양지마을 602동 상가 2층 237호,5.0,0,#none
탑치과의원,031-708-2666,경기 성남시 분당구 판교로 435 동양프라자,0.0,0,#none
연세우리치과,031-707-2852,경기 성남시 분당구 황새울로 325 3층,0.0,0,#none
미시간치과의원,031-715-7928,경기 성남시 분당구 불정로 168 예광프라자 301호,5.0,0,#none
세란치과의원,031-757-5065,경기 성남시 중원구 제일로 37,4.3,0,#none
제이디치과의원,031-8039-7523,경기 성남시 분당구 돌마로 75 미금프라자 6층,4.6,0,http://jddentalclinic.com
안세미시간치과의원,031-8017-5579,경기 성남시 분당구 판교역로192번길 16 판교타워 5층,4.3,0,http://www.ahndent.com
연세라인치과의원,031-701-2894,경기 성남시 분당구 성남대로926번길 6 3층,3.4,0,http://www.linedental.co.kr
우리들치과의원,031-749-2875,경기 성남시 수정구 산성대로 249,0.0,0,#none
S플러스치과의원,031-8017-2855,경기 성남시 분당구 운중로 122 303호,3.0,0,#none
좋은이웃린치과의원,031-732-2828,경기 성남시 중원구 광명로 325 대성빌딩 3층,5.0,0,#none
서울S퍼스트치과의원,031-721-2879,경기 성남시 수정구 수정로 131 낙원스카이뷰 2층 203호,5.0,0,#none
연세현세치과의원,031-755-2275,경기 성남시 수정구 위례서일로 46 위례엘포트한라비발디 307호,5.0,0,https://yshsdental.com/
분당모두의사랑니치과의원,031-708-8287,경기 성남시 분당구 황새울로 337 웰빙프라자 4층 401호,4.3,0,https://blog.naver.com/modoowisdomteeth
분당상아치과의원,031-714-4466,경기 성남시 분당구 내정로 29 금곡프라자 203~204호,4.5,0,#none
연세치과의원,031-742-8135,경기 성남시 중원구 광명로 373,2.8,0,#none
단아치과,031-755-7522,경기 성남시 중원구 성남대로 1124 4층,0.0,0,#none
태평가이드치과의원,031-751-7528,경기 성남시 수정구 수정로 118 나눔빌딩 5층 501호,5.0,0,#none
안경모치과의원,031-719-0222,경기 성남시 분당구 돌마로 364,5.0,0,#none
정다운플란트치과의원,031-605-2228,경기 성남시 중원구 산성대로372번길 18 5층,5.0,0,http://jduplant.com
서울민플란트치과의원,031-606-2800,경기 성남시 수정구 수정로 69 대명빌딩 5층,4.4,0,http://www.seoulminplant.com/
e푸른치과의원,031-731-1311,경기 성남시 수정구 산성대로 495 2층,1.0,0,#none
연세미소치과의원,031-8017-2875,경기 성남시 분당구 판교로 375,3.4,0,#none
나무하나치과의원,031-711-2844,경기 성남시 분당구 불정로 260,4.0,0,#none
최승모치과의원,031-717-2875,경기 성남시 분당구 미금로 184,0.0,0,#none
서울다즐치과교정과치과의원,031-8017-9733,경기 성남시 분당구 운중로 118 스타타워 5층 502호,0.0,0,http://www.dazl.co.kr/
우리샘치과의원,031-605-2087,"경기 성남시 수정구 위례광장로 320 아이에스센트럴타워 5층 506,507호",,0,#none
연세UI치과의원,031-789-3800,경기 성남시 분당구 판교역로 231,3.4,0,#none
일곱색깔치과의원,031-736-2875,경기 성남시 수정구 위례동로 153 에이플타워 3층 304호,0.0,0,http://www.7colordental.co.kr
서울SD치과의원,031-719-2289,경기 성남시 분당구 미금로 44 4층,0.0,0,#none
분당웰치과의원,031-781-2235,경기 성남시 분당구 중앙공원로39번길 49 서현지엔느빌딩 204호,5.0,0,http://www.bundangwell.com/
덴플러스치과의원,031-752-7502,경기 성남시 중원구 성남대로1130번길 3 백성빌딩 502호,5.0,0,#none
서울정성치과의원,031-751-7522,경기 성남시 중원구 성남대로1148번길 2 소평빌딩 3층,3.7,0,https://jsdent.com/
오층에치과의원,031-721-0005,경기 성남시 수정구 희망로 551 5층 501호,5.0,0,#none
에이스치과,031-758-2875,경기 성남시 수정구 수정로 142,5.0,0,#none
나치과의원,031-745-0205,경기 성남시 중원구 금상로 7 3층,,0,#none
예손치과,031-704-2888,경기 성남시 분당구 서현로210번길 14 유성트윈프라자 3층 304호,4.9,0,https://naver.me/xB6bB0zh
도촌치과의원,031-758-2870,경기 성남시 중원구 도촌남로 33 세일프라자 4층 403호,2.0,0,#none
태평연세치과의원,031-751-6812,경기 성남시 수정구 성남대로 1222 예농빌딩 2층,5.0,0,#none
한빛치과,031-757-8881,경기 성남시 수정구 수정로 115-1,0.0,0,#none
이진원치과의원,031-752-2214,경기 성남시 수정구 수정로 115 4층,0.0,0,#none
상일치과의원,031-698-2375,경기 성남시 중원구 광명로 322 2층,0.0,0,#none
야탑든든한치과의원,031-606-7575,경기 성남시 분당구 성남대로925번길 11 유니마트 2층 202호,3.3,0,http://ddh-dental.com
효치과의원,031-741-2875,경기 성남시 중원구 금상로 17,0.0,0,#none
바른플란트치과교정과치과의원,031-722-2811,경기 성남시 중원구 성남대로 1132 모란역센트럴스퀘어 305~309호,5.0,0,http://plantortho.com
분당건치과의원,031-626-2875,"경기 성남시 분당구 정자로 13 월드비터 315,317호",4.3,0,#none
해솔치과의원,031-702-7528,경기 성남시 분당구 동판교로 59 자유퍼스트프라자1 502호,0.0,0,#none
찬스플란트치과의원,0503-7150-2728,경기 성남시 분당구 돌마로 68 분당프라자 2층 205호,5.0,0,https://blog.naver.com/chansplant
한&진서울치과,031-755-7528,경기 성남시 수정구 성남대로 1275-1 3층,3.0,0,#none
미래치과,031-754-3733,경기 성남시 중원구 성남대로 1137 2층,3.6,0,#none
이숲치과의원,031-736-2879,경기 성남시 중원구 금빛로 43 금빛그랑메종상가 5층 501~505호,5.0,0,#none
구대회현미경치과의원,031-704-7528,경기 성남시 분당구 서현로 192 야베스밸리 207호,5.0,0,#none
플란트서울치과의원,031-602-7575,경기 성남시 분당구 돌마로 43 메디파크빌딩 7층 701호,4.9,0,#none
우리치과의원,031-734-7909,경기 성남시 중원구 자혜로8번길 4,5.0,0,#none
서울치과의원,031-721-1514,경기 성남시 중원구 성남대로 1144,3.7,0,#none
박상복치과의원,031-702-5743,경기 성남시 분당구 불정로376번길 37,5.0,0,#none
수치과의원,031-781-2875,경기 성남시 분당구 돌마로 478 창인프라자 302호,0.0,0,#none
유정일치과,031-755-9873,경기 성남시 수정구 수정로 167,0.0,0,#none
바른선치과의원,031-696-1221,경기 성남시 분당구 황새울로335번길 5,5.0,0,#none
연세미소엘치과의원,031-8017-2878,경기 성남시 분당구 서판교로 154 낙생빌딩 3층 302호,3.7,0,#none
목길수치과의원,031-701-2875,경기 성남시 분당구 중앙공원로39번길 7,3.0,0,#none
연세아이들치과,031-602-2875,경기 성남시 분당구 판교로 375 에메트타운 603호,2.9,0,#none
퍼스트치과의원,031-748-2860,경기 성남시 중원구 산성대로372번길 3,5.0,0,#none
엘치과의원,031-705-1618,경기 성남시 분당구 성남대로916번길 7 서일빌딩 104호,,0,https://blog.naver.com/veqkpp2rikrz
솔플란트치과,031-751-6326,경기 성남시 중원구 성남대로 1139 한일타워 5층 501호,,0,#none
이편한치과의원,031-717-3445,경기 성남시 분당구 수내로 39 분당지웰푸르지오 226호,,0,#none
분당세란치과의원,031-702-5450,"경기 성남시 분당구 돌마로476번길 31 임광종합상가 2층 211,212호",0.0,0,#none
분당후즈후치과의원,1899-7028,경기 성남시 분당구 황새울로 216 휴맥스빌리지 2층 201호,,0,https://hushubundang.com/
위례편한치과의원,031-722-2872,경기 성남시 수정구 위례광장로 19 4층 413호,5.0,0,#none
창조치과의원,031-710-9610,경기 성남시 분당구 성남대로 385 분당클리닉빌딩 4층,0.0,0,#none
연세도앤도치과의원,031-781-0028,경기 성남시 분당구 황새울로360번길 28 은성프라자 3층 303호,3.0,0,#none
진플란트치과의원,031-758-0428,경기 성남시 중원구 성남대로 1129 하나빌딩 5층,4.2,0,http://www.jinplant.co.kr/
서울삼성치과의원,031-625-6100,경기 성남시 수정구 위례광장로 300 중앙타워 804호,3.7,0,#none
문용식치과의원,031-757-2877,경기 성남시 수정구 산성대로 207,5.0,0,#none
보성치과의원,031-733-5557,경기 성남시 중원구 둔촌대로 449 A동 308호,0.0,0,#none
보스턴완치과의원,031-758-2275,경기 성남시 분당구 서현로 192 야베스밸리 4층 401호,5.0,0,#none
위례맑음치과,031-608-7528,경기 성남시 수정구 위례광장로 328 우성위례타워 3층 301호,4.4,0,http://www.wiryefine.com/
아이숲치과의원,031-734-8111,경기 성남시 수정구 공원로 322 신동아파라디움 2층 222호,0.0,0,#none
서울 에스(S) 치과교정과 치과의원,031-840-2080,경기 성남시 중원구 시민로 83,0.0,0,#none
제이치과의원,031-8017-9428,경기 성남시 분당구 동판교로 58,1.7,0,#none
웃는하루치과,031-709-2875,경기 성남시 분당구 분당로53번길 12 3층,2.3,0,#none
연세구미치과의원,031-712-8275,경기 성남시 분당구 미금로 45 진도훼미리 3층 306호,2.0,0,http://www.ysgumident.com/
위례연세미소치과의원,031-753-2080,경기 성남시 수정구 위례동로 153 에이플타워 5층 505호,4.4,0,#none
연희세브란스치과의원,031-712-2279,경기 성남시 분당구 성남대로 345 정자역프라자 2층 202호,4.4,0,https://blog.naver.com/yhseverance
연세웰키즈치과의원,031-722-2528,경기 성남시 수정구 위례광장로 300 위례중앙역 중앙타워 7층 705호,5.0,0,#none
1퍼센트치과의원,031-778-6868,경기 성남시 수정구 수정로 286 정인빌딩 2층,,0,#none
백상치과의원,031-754-7522,경기 성남시 수정구 수정로 202 2층,4.0,0,#none
연세 SD치과의원,031-698-2828,경기 성남시 분당구 판교역로 230,3.0,0,http://www.sddental.co.kr/
이태완치과의원,031-743-0725,경기 성남시 중원구 금빛로 52 4층,0.0,0,#none
선경치과의원,031-736-2828,경기 성남시 중원구 금상로 134,5.0,0,#none
e아름다운 치과,031-734-7528,경기 성남시 중원구 희망로 312 이수빌딩 2층,,0,#none
서울미치과의원,031-719-2872,경기 성남시 분당구 내정로 58 스포라이프스포츠센터 203호,0.0,0,#none
웰치과의원,031-733-7528,경기 성남시 수정구 논골로 1 3층,3.7,0,#none
한기협 치과의원,031-748-1451,경기 성남시 중원구 산성대로552번길 11,0.0,0,#none
한미치과의원,031-705-2814,경기 성남시 분당구 이매로 51,0.0,0,#none
위례스마일치과의원,031-721-5525,경기 성남시 수정구 위례동로 147 위례건아타워 3층 304호,4.8,0,#none
LH치과의원,031-738-5183,경기 성남시 분당구 탄천상로 95 한국토지주택공사 별관 3층,5.0,0,#none
서울더믿음치과의원,031-713-2080,경기 성남시 분당구 돌마로 75 미금프라자 3층 303호,4.7,0,#none
향기로운치과의원,031-715-4212,"경기 성남시 분당구 돌마로 75 미금프라자 502,503호",5.0,0,#none
서울수치과의원,031-731-2821,경기 성남시 중원구 광명로 347 형제빌딩 2층,5.0,0,http://blog.naver.com/seoulsoo2821
분당형치과의원,031-706-2855,경기 성남시 분당구 분당로263번길 35 203호,4.8,0,#none
티플러스치과의원,031-1544-9022,경기 성남시 수정구 성남대로 1228 4층,1.0,0,#none
서현치과의원,031-701-8345,경기 성남시 분당구 중앙공원로40번길 8 2층,5.0,0,#none
100세 플란트치과의원,031-608-7575,경기 성남시 중원구 은이로5번길 1 건영빌딩 7층,3.0,0,#none
베스티스치과의원,031-719-9484,경기 성남시 분당구 백현로101번길 16 대덕프라자 3층 309호,3.7,0,http://besteeth.co.kr
올바른약속치과의원,031-746-2004,경기 성남시 수정구 산성대로 259 6층,5.0,0,#none
에이플러스치과 분당점,031-705-7575,경기 성남시 분당구 분당로53번길 9 에이원프라자 3층,4.0,0,http://www.aplusdental.co.kr
현성욱치과의원,031-754-7528,경기 성남시 수정구 성남대로 1330 일성오퍼스원 2층 201~203호,5.0,0,#none
갤러리e치과,031-711-2897,경기 성남시 분당구 구미로 11 포인트타운빌딩 705호,5.0,0,#none
도진영치과의원,031-745-4853,경기 성남시 중원구 금상로 60 우림빌딩 6층,0.0,0,#none
라미치과의원,031-607-9800,경기 성남시 중원구 둔촌대로 84 모란프라임타워 501호,4.6,0,http://ramidental.com
서울본치과의원,031-698-4000,경기 성남시 수정구 위례광장로 27 으뜸프라자 305호,5.0,0,http://blog.naver.com/seoulbondental
초림지세븐치과의원,031-712-1002,경기 성남시 분당구 수내로46번길 11 대덕글로리빌딩 3층 309호,,0,https://blog.naver.com/mediicu
이빛나치과,031-730-2014,경기 성남시 수정구 산성대로 331,1.0,0,#none
스마일치과의원,031-711-2875,경기 성남시 분당구 느티로 69,5.0,0,#none
서울OK치과의원,031-732-2275,경기 성남시 수정구 산성대로 257-1 3층,4.8,0,#none
가지런e치과교정과치과의원,031-714-2828,경기 성남시 분당구 판교대장로7길 16 힐스테이트판교엘포레6단지 상가 2층 201호,5.0,0,#none
두리치과의원,031-758-2822,경기 성남시 수정구 수정로 122,4.5,0,#none
서울KU치과교정과치과의원,031-717-3505,경기 성남시 분당구 성남대로 168 미도프라자 3층 302호,5.0,0,#none
문 치과의원,031-704-4812,경기 성남시 분당구 서현로 181,3.4,0,#none
연세이미지치과의원,031-718-2822,경기 성남시 분당구 성남대로 34 하나프라자 401호,,0,#none
서울로고스치과의원,031-714-7755,경기 성남시 분당구 성남대로 389,0.0,0,#none
연세정치과의원,031-714-2889,경기 성남시 분당구 구미로 60 관보쇼핑 4층 402호,2.3,0,http://blog.naver.com/yonseijdental
이창호치과의원,031-628-1875,경기 성남시 분당구 대왕판교로 660 유스페이스 I 309호,4.2,0,#none
세신치과의원,031-701-3572,경기 성남시 분당구 야탑로 95 세신빌딩 5층,0.0,0,#none
성남치과의원,031-722-2888,경기 성남시 수정구 수정로 219-1 2층,0.0,0,#none
인텔리지치과,031-726-2275,"경기 성남시 분당구 성남대로 345 정자역프라자 4층 401,402호",2.6,0,http://www.intellegedent.co.kr/
미소고운치과의원,031-705-2875,경기 성남시 분당구 판교로 478 금강프라자 301호,0.0,0,#none
서울키즈아이치과,031-743-2255,경기 성남시 중원구 산성대로 336-3,3.0,0,http://www.kizai.com
트리폴리스치과의원,031-711-2876,경기 성남시 분당구 정자일로 1 D동 102호,5.0,0,#none
보스턴키즈치과의원,031-708-1221,경기 성남시 분당구 서현로 204 엘지에클라트2차 404호,3.0,0,http://www.bostonkids.co.kr
e플랜트치과의원,031-744-2804,경기 성남시 수정구 수정로 208,0.0,0,#none
메디피움치과의원,031-1899-0050,경기 성남시 분당구 분당내곡로 155 4층,3.0,0,http://dental.medipium.co.kr
서울D치과교정과치과의원,031-718-0789,경기 성남시 분당구 백현로 105 로얄팰리스하우스빌 2층 211호,0.0,0,http://www.teethjaw.com
크리스마스치과의원,031-742-2275,경기 성남시 중원구 산성대로 530 6층,4.2,0,#none
신사랑치과의원,031-733-0882,경기 성남시 중원구 금빛로 101,0.0,0,#none
유치과,031-743-2299,경기 성남시 중원구 산성대로378번길 2 2층,4.5,0,#none
이튼치과,031-751-2855,경기 성남시 중원구 광명로 5 성남메디칼빌딩 803호,5.0,0,#none
닥터홍치과의원,031-712-2884,경기 성남시 분당구 돌마로366번길 8 쌍용B상가 2층,3.0,0,http://www.drhong.kr
태평백치과의원,031-755-3606,경기 성남시 수정구 성남대로 1227,5.0,0,#none
하나치과의원,031-718-2803,경기 성남시 분당구 미금일로 71 하나빌딩 203호,4.5,0,#none
장세원치과,031-714-9506,경기 성남시 분당구 내정로173번길 11 대명제스트상가 214호,5.0,0,#none
김명윤치과,031-751-3127,경기 성남시 중원구 성남대로 1142 3층,3.0,0,#none
삼성이편한치과의원,031-705-2020,경기 성남시 분당구 야탑로 94 4층,0.0,0,#none
서울허브치과,031-735-2275,경기 성남시 수정구 산성대로 439 영인빌딩 2층 202호,3.9,0,https://blog.naver.com/seoul-hub-dc
이승호치과의원,031-707-1246,경기 성남시 분당구 이매로 13,0.0,0,#none
서울N치과의원,031-8016-2080,경기 성남시 분당구 판교로 376 4층,3.7,0,#none
프리미엄치과의원,031-8016-2888,경기 성남시 분당구 판교로 374,1.0,0,#none
서울미소안치과의원,031-8016-2275,경기 성남시 분당구 운중로 239 도메인타워 4층,,0,#none
에스씨탑치과의원,031-755-2979,"경기 성남시 중원구 양현로 409 어반스퀘어 2층 203,204호",,0,#none
이가편한치과 태평이마트점,031-752-7541,경기 성남시 수정구 수정로 201 신세계 쉐덴 1층,4.3,0,http://www.2dental.co.kr/
USC서울치과의원,031-781-2227,경기 성남시 분당구 불정로 379 서현프라자 301호,4.3,0,#none
SK가스 디스커버리부속치과의원,02-6200-2008,경기 성남시 분당구 판교로 310 3층,0.0,0,#none
김희삼치과의원,031-712-2742,경기 성남시 분당구 내정로166번길 43,4.3,0,#none
토우치과의원,031-712-8877,경기 성남시 분당구 성남대로 168 미도프라자 3층 308호,4.0,0,#none
아이자람어린이치과의원,031-752-0428,경기 성남시 수정구 위례광장로 310 우성트램타워 A동 410호,3.0,0,https://blog.naver.com/ijaramdc
안진구치과의원,031-704-7770,"경기 성남시 분당구 장미로 55 상가 195동 204,304호",0.0,0,#none
박경수치과의원,031-754-9316,경기 성남시 수정구 남문로 65 5층,5.0,0,#none
수정치과의원,031-752-3891,경기 성남시 수정구 수정로 144,0.0,0,#none
아튼빌치과의원,031-755-3202,경기 성남시 중원구 둔촌대로 283-1,1.5,0,#none
신세계디지털치과의원,031-721-2872,경기 성남시 중원구 성남대로 1150 대원빌딩 2층,5.0,0,#none
위례탑치과의원,031-757-2275,경기 성남시 수정구 위례동로 141 우성메디피아 4층 404호,5.0,0,http://wiryetop.com/
연세형치과의원,031-717-7177,경기 성남시 분당구 미금로 40 도원필빌딩 4층,0.0,0,#none
김선민치과,031-745-3755,경기 성남시 중원구 은이로7번길 7,0.0,0,#none
손치과의원,031-757-2858,경기 성남시 수정구 수정로 130,0.0,0,#none
성도치과의원,031-747-5881,경기 성남시 중원구 산성대로 354-1,5.0,0,#none
서울로얄치과의원,031-716-2872,경기 성남시 분당구 성남대로 449 201호,5.0,0,#none
정은치과의원,031-609-2872,경기 성남시 중원구 광명로 2 2층,5.0,0,http://jedent.com
블랑스치과의원,031-719-9009,경기 성남시 분당구 백현로 97 다운타운 4층 404호,0.0,0,#none
신구대학교부속치과의원,031-740-1345,경기 성남시 중원구 광명로 377 동관동 108호,0.0,0,https://dentalclinic.shingu.ac.kr/index.do
연세K플란트치과의원,031-754-2822,경기 성남시 수정구 위례광장로 5 남위례역아이파크 307호,,0,https://m.blog.naver.com/ykplant
브레이스치과의원,031-719-8528,경기 성남시 분당구 내정로165번길 50,5.0,0,#none
밝은치과의원,031-741-2400,경기 성남시 수정구 산성대로 247,4.7,0,http://www.brightdental.kr
연세센트럴치과,031-756-3230,경기 성남시 수정구 수정로 106,0.0,0,#none
아이맘치과의원,031-8016-2852,경기 성남시 분당구 서현로210번길 17 광림프라자 404호,,0,https://sites.google.com/view/imomdent
서울단오치과의원,031-742-2080,경기 성남시 중원구 산성대로 380 동일빌딩 7층,5.0,0,https://blog.naver.com/danodental
좋은치과,031-703-7012,경기 성남시 분당구 돌마로476번길 41,0.0,0,#none
박근완치과의원,031-744-3333,경기 성남시 중원구 산성대로 340-1 범원빌딩 3층,5.0,0,#none
엠디원치과의원,031-709-5757,경기 성남시 분당구 황새울로360번길 21,5.0,0,#none
한성치과,031-716-7574,경기 성남시 분당구 정자일로 240,5.0,0,#none
한상준치과,031-758-9705,경기 성남시 수정구 수정로 97,5.0,0,#none
서울미래치과의원,031-728-2875,경기 성남시 분당구 돌마로 80,5.0,0,#none
사람사랑치과 성남지점,031-741-2356,경기 성남시 중원구 산성대로 366 벽산프라자 4층 401호,,0,http://www.sr13.co.kr
박진치과,031-712-0497,경기 성남시 분당구 내정로 170,5.0,0,#none
연세e튼튼치과,031-758-2877,경기 성남시 분당구 분당로53번길 21 4층,0.0,0,#none
서헌치과의원,031-757-2310,경기 성남시 수정구 수정로 188 2층,5.0,0,#none
우방치과의원,031-717-7582,경기 성남시 분당구 돌마로 73,3.0,0,#none
백세이안치과,031-753-7528,경기 성남시 수정구 수정로 162 5층,5.0,0,http://100-dental.com
연세위브치과의원,031-784-9900,경기 성남시 분당구 성남대로 393 두산위브파빌리온 B동 201호,1.0,0,#none
