상호명,전화번호,주소,평점,리뷰수,홈페이지
보스톤로고스치과의원,032-511-0428,인천 부평구 장제로 150 유진마젤란상가 304호,2.7,0,http://logosdental.co.kr/
베스트치과의원,032-524-2879,인천 부평구 평천로 394 시티프라자 301호,5.0,0,#none
검단브라이트치과의원,032-710-2835,인천 서구 고산후로 221 엠파이어빌딩 5층 503~507호,5.0,0,https://gdbrightdentalclinic.com/
가람치과,032-817-7927,인천 연수구 용담로 115,0.0,0,#none
검단센트럴치과의원,032-569-2275,인천 서구 이음대로 479 CS메디칼프라자 2층 201호,,0,#none
루아어린이치과의원,032-217-2879,"인천 연수구 신송로 161 더하이츠 3층 309, 310호",5.0,0,https://blog.naver.com/luakids
연세허브치과의원,032-546-7528,인천 계양구 장제로 676 4층 401호,5.0,0,#none
맑은미소치과의원 청라,032-566-2879,인천 서구 솔빛로 86 2층 201~202호,,0,http://malgunmiso.com
에이원치과,032-508-2875,인천 부평구 마장로 296 롯데마트 3층,5.0,0,#none
이턱플란트치과의원,032-831-7525,"인천 연수구 하모니로 158 송도타임스페이스 A동 401,402호",4.8,0,http://www.ejawplant.co.kr
플란트앤와이필치과의원,032-511-2727,인천 부평구 부평대로 83 강남타워 12층,5.0,0,#none
석남치과의원,032-575-5995,인천 서구 가정로 201-1 2층,5.0,0,#none
용현서울치과,032-888-2875,인천 미추홀구 토금남로 41-1 2층,5.0,0,#none
박선희치과의원,032-762-6980,인천 중구 참외전로 134 2층,4.5,0,https://blog.naver.com/pshdc6980
연수바른치과의원,032-255-2828,인천 연수구 앵고개로 266 연수2차한양아파트 상가 A동 지상1층,,0,http://www.ybdental.co.kr/
인천베스트치과의원,032-212-7528,인천 연수구 독배로40번길 21 유한빌딩 201호,4.3,0,#none
화수치과의원,032-777-2275,인천 동구 운교로 15,4.0,0,#none
현치과의원,032-568-2875,인천 서구 탁옥로 37 우리타워 4층 402호,5.0,0,#none
명치과의원,032-553-2875,인천 계양구 병방로 13,4.6,0,#none
검단중앙치과의원,032-264-2879,인천 서구 고산후로 222 푸리마더타워 4층 404~410호,5.0,0,https://gdjungang.com/
연수서울치과의원,032-817-8177,인천 연수구 청능대로 103 BYC빌딩 5층,3.3,0,http://www.연수서울치과.com
연세닥터홍치과교정과의원,032-203-2885,인천 연수구 첨단대로 40 송도에스파이브시티 3층 B305-307호,5.0,0,http://yonseidrhong.com/
서울하늘치과의원,032-764-2804,인천 중구 운남로 168 원빌딩 102호,4.5,0,#none
연수준치과의원,032-815-2875,인천 연수구 원인재로 313,4.0,0,#none
송림치과의원,032-773-5935,인천 동구 송림로 97 2층,5.0,0,#none
스마일탑치과의원,032-542-7588,인천 계양구 장제로 672 광평프라자 3층 302호,5.0,0,https://blog.naver.com/smilee_top/
길치과의원,032-548-8020,인천 계양구 장제로 789 3층,2.6,0,http://www.gildent.co.kr
남촌치과의원,032-468-9786,인천 남동구 남촌동로25번길 43,3.4,0,#none
이엘치과의원,032-547-8879,인천 계양구 효서로 233,3.9,0,#none
부평맘애든치과의원,032-517-8887,인천 부평구 경원대로 1401 대성빌딩 3층,5.0,0,#none
이사랑 치과,032-552-2828,인천 계양구 주부토로 475,0.0,0,#none
연세세브란스치과의원 주안점,032-299-2828,"인천 미추홀구 인하로 271-3 2,3층",4.4,0,http://www.ysjuan.com
이플러스치과의원,032-565-7528,인천 서구 이음5로 30 연세프라자9 301~303호,5.0,0,http://eplusdentistry.com/
서울주안치과의원,032-872-7528,인천 미추홀구 주안로 86,0.0,0,#none
송도굿모닝치과의원,032-461-2080,인천 연수구 랜드마크로 113 e편한세상 상가동 2층,5.0,0,#none
연세해맑은치과의원,032-576-8288,인천 서구 장고개로 277-1,5.0,0,#none
서울시카고치과병원,1899-0022,"인천 연수구 컨벤시아대로 81 드림시티 7층 701,704호",,0,https://sncchicago.com/
인서울치과의원,032-566-2875,인천 계양구 계산새로 71 D동 204~205호,0.0,0,#none
e즐거운치과,032-881-2875,인천 미추홀구 낙섬중로 138 미추홀프라자 2층,3.7,0,#none
바른플란트치과의원,032-473-7705,인천 남동구 구월로 221 2층,,0,http://barunplant.co.kr/
간석치과의원,032-437-9079,인천 남동구 백범로 268,4.7,0,#none
연세센텀치과의원,032-563-2279,인천 서구 봉오재3로 90,5.0,0,#none
감동e플란트치과,032-228-2275,인천 미추홀구 석정로 391 뉴글로벌빌딩 4-5층,,0,http://gdedental.com
예본플란트치과,032-814-3461,인천 연수구 새말로 27 동남스포피아 1층 117~120호,,0,http://www.yebonplant.co.kr/
동인천치과의원,032-761-5942,인천 동구 송화로 3,0.0,0,#none
박병석치과의원,032-438-2727,인천 미추홀구 인하로 446,5.0,0,#none
간석부부치과의원,032-434-4618,인천 남동구 백범로 320,1.0,0,#none
건치과의원,032-887-7582,인천 중구 제물량로 65,1.0,0,#none
이원희치과,032-434-6894,인천 부평구 열우물로 43 2층,5.0,0,#none
365서울앞선치과의원,032-228-2828,"인천 미추홀구 주안로 107 금강메디컬센터 5층 501,502,505,506호",,0,https://365seoulapsun.com
나은미소치과의원,032-568-2270,인천 서구 검단로 508 이지준프라자 4층 401~402호,5.0,0,#none
보미퍼스트치과의원,032-439-2755,인천 남동구 논고개로 93 보미리즌텔 4층 405~412호,,0,http://www.first-dental.kr
청라아트치과,032-572-2805,인천 서구 중봉대로 588 센트럴프라자 9층,4.6,0,https://blog.naver.com/art-dental
바른윤치과의원,032-584-2804,인천 서구 가정로 375 금강아미움 3층 309호,0.0,0,#none
강남치과의원,032-584-7528,인천 서구 가정로 308 3층,0.0,0,#none
에이플러스치과,032-511-2875,인천 부평구 부흥로 393 금당빌딩 2층,5.0,0,#none
에스프라임치과의원,032-282-2228,인천 부평구 마장로 430 5층,5.0,0,http://s-prime.co.kr/
하늘리더스치과의원,032-751-2840,인천 중구 하늘중앙로 193 조양타워 5층 505호,,0,https://booking.naver.com/booking/13/bizes/74382?area=pll
서울이건치과의원,032-271-2277,인천 부평구 부흥로 342 덕천프라자 4층,4.0,0,https://naver.me/FxLvSze3
검단쥬니어치과의원,032-569-2879,인천 서구 고산후로 221 엠파이어빌딩 6층 검단쥬니어치과,5.0,0,https://m.blog.naver.com/juniordent_gd
한결치과의원,032-526-8799,"인천 부평구 대정로 93 웰링턴 4층 411,412호",5.0,0,#none
훈치과의원,032-516-2275,인천 부평구 세월천로 16 청천푸르지오아파트 상가2동 2층 204호,5.0,0,#none
연세플러스치과의원,032-573-2275,인천 서구 건지로 402 한신휴플러스 403동 상가 301~303호,4.0,0,#none
부평안치과의원,032-517-2227,인천 부평구 부평대로 89 세정빌딩 3층,5.0,0,#none
청라미래치과의원,032-563-2828,인천 서구 청라루비로 99 대우메디피아 3층 302호,0.0,0,https://blog.naver.com/miraedent00
프라임치과의원,032-463-1176,인천 남동구 담방로 45 희망프라자 201호,3.0,0,#none
서울클리어치과 교정과치과의원,032-269-2828,인천 서구 청라커낼로 280 2층 205호,5.0,0,#none
아름다운모아치과의원,032-441-2275,인천 남동구 논고개로 121 에스닷몰 5층,,0,https://www.beautifulmore.co.kr
연세세브란스치과의원 계양점,032-258-2228,인천 계양구 오조산로 1 거승프라자 304호,,0,http://sevdental.com/
송도바른치과의원,032-713-8283,인천 연수구 해돋이로 165 차오름프라자 4층 404호,5.0,0,#none
영종센트럴치과의원,032-710-5622,"인천 중구 흰바위로 258 센타프라자 4층 405,406호",4.2,0,#none
세정굿모닝치과의원,032-773-2275,인천 동구 수문통로 54-1 3층,5.0,0,#none
계양스마일치과의원,032-541-7929,인천 계양구 경명대로 1059 2층,4.5,0,#none
서울나란이치과의원,032-441-2858,인천 남동구 인하로507번길 9 하나프라자 2층 202호,4.3,0,http://www.narane.co.kr
정성다함치과의원,032-422-2888,인천 부평구 열우물로 66 해동빌딩 5층,0.0,0,https://jsdaham.co.kr/
인천W 치과의원,032-541-2878,인천 계양구 경명대로 1090 계산메가타운 2층 205호,,0,http://www.w-dentalclinic.co.kr/
참고은치과의원,032-578-7522,인천 서구 가정로 127,3.0,0,#none
검단일등치과의원,032-562-2880,인천 서구 동화시로 112 JS프라자2 2층 201~203호,,0,https://검단일등치과.com/
민플란트치과의원,032-503-2275,"인천 부평구 원길로 34 중앙프라자 3층 301,304호",0.0,0,#none
서울치과의원,032-467-0569,인천 남동구 호구포로 802,5.0,0,#none
인향치과의원,032-466-2288,인천 남동구 인주대로 670,3.7,0,#none
감동플란트치과의원,032-471-2879,인천 남동구 호구포로 798 2층,4.8,0,https://gamdongplant.com/
인천어린이치과의원,032-553-5275,인천 계양구 계산새로 71 하이베라스 C동 2층 202~203호,3.0,0,#none
내마음일등치과의원,032-528-2828,인천 부평구 청중로 61 청천메디컬 4층,,0,https://blog.naver.com/my1dental
연세이편한치과,032-522-2080,인천 부평구 마장로 396 5층,3.7,0,#none
제일청원치과의원,032-428-2838,인천 남동구 남동대로 875,3.0,0,#none
김유진치과,032-466-9889,인천 남동구 장승남로 62,5.0,0,#none
검단뉴욕치과의원,032-567-8528,인천 서구 원당대로 1045 4층 404~407호,5.0,0,http://gdnydental.com/
굿모닝치과의원,032-439-2828,"인천 부평구 동암광장로 18 2,3층",5.0,0,https://blog.naver.com/niceduck1999/
탑플러스치과의원,032-548-2879,인천 계양구 계양대로 31 2층,5.0,0,#none
학익굿모닝치과의원,032-864-2875,인천 미추홀구 소성로 135,0.0,0,#none
송도트리플치과의원,032-282-7528,인천 연수구 송도과학로16번길 33-3,3.7,0,http://songdotriple.com
연세어린이치과,032-572-2875,"인천 서구 중봉대로 588 청라센트럴프라자 401,402호",3.0,0,http://yschild.co.kr/
서곶이좋은치과의원,032-566-1345,인천 서구 서곶로 300 202호,5.0,0,#none
루원미소치과교정과치과의원,032-576-2879,"인천 서구 가정로 406 신영루원지웰시티푸르지오 3층 A동 308, 309호",0.0,0,https://blog.naver.com/luwonmiso
부평센트럴치과의원,032-515-7528,인천 부평구 부일로 87 송신빌딩 4층 1호,,0,http://www.centraldentalbp.co.kr/
신세계정치과의원,032-851-2082,인천 연수구 센트럴로 160 A동 208호,4.5,0,https://yonseicdc.com/
더샵우리치과의원,032-426-2800,인천 부평구 열우물로 90 더샵부평센트럴시티 상가 D동 3층 301호,5.0,0,https://blog.naver.com/the_sharp_woori
엘치과의원,032-514-0028,인천 부평구 경원대로 1382 대한빌딩 8층,0.0,0,#none
하나치과의원,032-548-2080,인천 계양구 계양대로 38,0.0,0,#none
e밝은치과의원,032-446-2828,인천 남동구 석산로141번길 1 3층,4.7,0,#none
리더스청원치과의원,032-427-2525,인천 남동구 인하로507번길 4 한성빌딩 5층 502호,0.0,0,http://www.cwdent.com/ko/
디지털타임치과의원,032-777-7579,인천 중구 우현로 93-1 4-6층,4.0,0,#none
오세건치과의원,032-577-1838,인천 서구 가정로 359,5.0,0,#none
루원치과의원,032-565-2804,인천 서구 염곡로464번길 7 성도메디피아 3층 301~302호,4.5,0,#none
루틴치과의원,032-201-2828,인천 연수구 하모니로 158 송도타임스페이스 5층 506~509호,5.0,0,https://routine-dental.com/
상쾌한이치과의원,032-865-2875,인천 미추홀구 매소홀로 470 천일빌딩 201호,5.0,0,#none
하나어린이치과의원,032-710-0003,인천 연수구 센트럴로 194 A3동 2층,5.0,0,https://blog.naver.com/hanapedident
바른이치과교정과치과,032-422-3101,인천 남동구 논고개로123번길 17 아이플렉스타워 6층 612호,4.3,0,http://www.good-orthodontist.co.kr
연세우리치과의원,032-888-2275,인천 미추홀구 낙섬중로 98,3.7,0,#none
주안시민치과의원,032-872-2828,인천 미추홀구 미추홀대로 677,5.0,0,#none
검단탑병원 치과센터,032-565-2875,인천 서구 청마로7번길 2 2층,5.0,0,https://tophospital.co.kr
계양플란트인치과의원,032-547-2872,인천 계양구 계산새로 89 대림프라자 3층 302호,3.7,0,#none
한솔치과의원,032-577-2875,인천 서구 원적로96번길 26,5.0,0,#none
연세별치과의원,032-268-2875,인천 서구 청라커낼로260번길 27 B동 247호,3.0,0,http://www.yonseibyeol.com/
올플란트치과의원,032-437-5558,인천 남동구 에코중앙로140번길 21,0.0,0,#none
오즈치과교정과치과의원,032-833-2882,인천 연수구 신송로 161 더하이츠빌딩 807호,5.0,0,http://www.ozortho.com/
주안상쾌한치과의원,032-715-7950,인천 남동구 석정로 483 4층,0.0,0,#none
필치과,032-831-6607,인천 연수구 독배로 56,5.0,0,#none
다나치과의원,032-867-7575,인천 미추홀구 한나루로 389 2층,0.0,0,#none
올플란트치과의원,032-873-2119,"인천 미추홀구 매소홀로 355 학익프라자 305,306호",3.0,0,#none
서울명문치과의원,032-556-2882,인천 계양구 계산새로65번길 17 계양메디칼 502호,4.0,0,#none
그랜드치과의원,032-863-2875,인천 미추홀구 석정로 271 기아자동차 302호,2.0,0,#none
박종현치과의원,032-437-2443,인천 미추홀구 경인로 462 3층,5.0,0,#none
유어플란트치과의원,032-888-2879,인천 미추홀구 용정공원로83번길 59 드림빌딩 402호,,0,http://urplant.co.kr
연세박치과의원,032-864-1911,인천 미추홀구 길파로 7,5.0,0,#none
부평미소하나치과의원,032-517-2755,인천 부평구 시장로 48 3층,4.3,0,#none
부평백세플란트치과의원,032-527-2754,인천 부평구 경원대로 1412 타이콘스빌딩 5층,4.2,0,https://blog.naver.com/gocns127
모두치과,032-513-2075,인천 부평구 체육관로 24 5층,5.0,0,#none
연세마스터즈치과의원,032-542-2888,인천 계양구 새벌로 112 마스터즈 3층 306~308호,4.0,0,#none
연수청원치과의원,032-831-2420,인천 연수구 독배로40번길 11,5.0,0,#none
서울S클래스치과,032-228-8275,인천 남동구 논고개로 85 골든프라자2 6층 601호,4.1,0,http://sclassdental.com
아산바우치과의원,032-229-2828,인천 남동구 남동대로 809 인천시청신관 2층,4.2,0,http://www.bowdental.co.kr
상쾌한치과의원,032-512-2844,인천 부평구 후정동로 35,5.0,0,#none
서울올리브치과,032-425-2275,인천 남동구 남동대로 880 C동 1층 151~157호,4.0,0,https://blog.naver.com/dongsu8363
인치과의원,032-582-2875,인천 서구 율도로 32,5.0,0,#none
이편한치과의원,032-868-2875,인천 미추홀구 석정로 437 2층,2.3,0,#none
운서조은사람치과의원,032-751-2877,인천 중구 흰바위로 37 영종프라자 401호,3.1,0,#none
연세미다스치과의원,032-227-8147,인천 중구 공항문화로 127 썬타워 3층,0.0,0,https://www.instagram.com/yonsei_midas_dental_clinic
강화바른치과의원,032-934-2823,인천 강화군 강화읍 남문로 74 2층,0.0,0,#none
희망모아치과의원,032-422-2282,인천 남동구 남동대로 892 일주빌딩 5층,4.0,0,#none
예은치과의원,032-575-5294,인천 서구 가정로 382 새인천상가 201호,0.0,0,#none
닥터케어스치과,032-566-2080,인천 서구 중봉대로612번길 10-17 청라타워돔 3층 309호,4.0,0,http://blog.naver.com/ukyos
영종웰치과의원,032-747-0275,인천 중구 하늘달빛로 94 스타타워1빌딩 505호,4.0,0,http://영종웰치과의원.com/
연세앤치과의원,032-561-7522,인천 서구 이음5로 60 JS프라자 506~507호,5.0,0,https://blog.naver.com/ysannedent1
보스턴웰치과,032-549-2875,인천 계양구 계양대로 56,0.0,0,http://www.bostonwell.com/
청라퍼스널치과의원,032-265-2828,"인천 서구 청라한내로 90 MK뷰 403,404호",3.0,0,#none
푸른치과의원,032-833-2875,인천 연수구 청솔로 11 1층,0.0,0,#none
구제훈치과의원,032-874-2872,인천 미추홀구 소성로 136,0.0,0,#none
강플란트치과의원,032-562-1128,인천 서구 원당대로 660 영프라자 10층 1001호,0.0,0,http://www.kangplant.co.kr
안성모치과의원,032-517-2728,인천 부평구 장제로 205 대양빌딩 4층,5.0,0,#none
굿모닝치과의원,032-888-2807,인천 미추홀구 수봉로 1,2.6,0,#none
바른손치과의원,032-881-2755,인천 중구 연안부두로33번길 27 2층,0.0,0,#none
인천맥치과의원,032-565-7928,인천 서구 봉오대로 255 루원눈담봄 3층 305~308호,5.0,0,https://xn--vb0bv8v3rko4eqnc.com/
연세튼튼치과의원,032-721-5662,인천 서구 청마로19번길 20 203호,4.4,0,#none
서울마인드치과의원,032-262-2875,인천 부평구 주부토로249번길 17 2층 223~225호,3.0,0,#none
이엔수석치과의원,032-282-2875,인천 서구 가정로 212 LA타워 5층,5.0,0,#none
굿모닝치과,032-584-4393,인천 서구 거북로 89,0.0,0,#none
미소하나치과,032-472-2275,인천 남동구 매소홀로 1137 3층,5.0,0,#none
온누리치과의원 송도점,032-724-9275,인천 연수구 송도미래로11번길 27 스마트스퀘어 B동 3층 306호,5.0,0,https://blog.naver.com/onnuridentalsongdo
연세꿈꾸는아이치과의원,032-565-2828,인천 서구 이음대로 378 로뎀타워 7층 701~704호,3.8,0,http://www.ysdreami.com/
김계선치과의원,032-549-2611,인천 계양구 계양대로 188 대덕노바체 2층,0.0,0,#none
연수예스치과의원,032-810-1010,인천 연수구 청능대로 109 탑피온빌딩 8층,,0,http://www.inyesdental.co.kr
미소준치과,032-467-2275,인천 남동구 구월로 352 3층,5.0,0,#none
봄치과의원,032-361-1005,인천 부평구 부개로 61-6 신성프라자 204호,3.2,0,#none
두리부부치과의원,032-547-9235,인천 계양구 안남로 512 2층,5.0,0,#none
이종훈치과교정과치과의원,032-851-2879,인천 연수구 센트럴로 194 더샵센트럴파크2 A동 2층 225호,5.0,0,https://blog.naver.com/jonghun2879
정민섭치과의원,032-817-2876,인천 연수구 학나래로118번길 6 B동 201호,5.0,0,#none
이사랑 치과의원,032-751-2875,인천 중구 흰바위로 31,3.9,0,#none
미유치과의원 인천청라점,032-719-7928,"인천 서구 청라커낼로288번길 10 더스페이스타워 401,402호",4.2,0,http://miudentalclinic.com
유앤미치과의원,032-330-2807,인천 부평구 안남로222번길 30,4.4,0,#none
연세오늘치과의원,032-438-2875,인천 미추홀구 경인로 372 3층 302호,2.7,0,https://blog.naver.com/ystodaydental/
키즈프라임치과의원,032-556-2275,인천 계양구 오조산로 53 3층 301호,,0,http://www.kidsprime.com
구월백세플란트치과의원,032-441-2282,인천 남동구 성말로13번길 15 메인프라자 301호,4.3,0,https://100seplant.co.kr
정충근치과의원,032-763-2888,인천 중구 우현로35번길 1,0.0,0,#none
서울다온치과의원,032-201-2090,인천 서구 가정로 376 2-4층,0.0,0,#none
미소담치과의원,032-432-7528,"인천 남동구 논고개로123번길 35 칼리오페 409, 410호",5.0,0,#none
기분좋은치과의원,032-552-2878,인천 계양구 양지로 25 3층,5.0,0,http://cafe.daum.net/givenzone
올바른김치과의원,032-502-2080,인천 부평구 경원대로 1270 3층 301호,3.4,0,#none
유니콘어린이치과의원,032-575-2828,인천 서구 가정로 406 루원지웰시티푸르지오 B동 221~223호,5.0,0,#none
도화플러스치과의원,032-865-2275,인천 미추홀구 숙골로 90 도화프라자 202호,4.6,0,https://blog.naver.com/plusden19
청라다온치과,032-563-2804,인천 서구 청라루비로 93 루비타워 3층,,0,http://daondent.com
나아라치과의원,032-287-2828,인천 서구 이음5로 36 더원타워 5층 501~503호,3.0,0,https://xn--vb0bl2ehzhgnpbwk.com/
다인치과의원,032-508-2275,인천 부평구 경인로 887,5.0,0,#none
본정치과의원,032-269-2875,인천 미추홀구 낙섬중로38번길 1,4.3,0,#none
서울제일치과의원,032-507-9990,인천 부평구 부평대로 59 성창빌딩 2층,5.0,0,#none
GM치과의원,032-552-4393,"인천 계양구 장제로 735 재경빌딩 2, 3층",4.2,0,http://gmdental.or.kr
파랑새플란트치과의원,032-715-5672,인천 서구 중봉대로 594 청라비전프라자 501~503호,3.1,0,http://www.bluebirddental.co.kr
양치과의원,032-766-7528,인천 동구 송림로 108,2.3,0,#none
예스치과의원,032-518-9999,인천 부평구 시장로 7 부평MH타워 6층,5.0,0,#none
우성 치과의원,032-861-2828,인천 미추홀구 소성로 150,0.0,0,#none
온수플러스치과의원,032-937-7504,인천 강화군 길상면 길상로 317 2층,0.0,0,#none
송도요셉치과의원,032-282-8119,인천 연수구 아트센터대로 87 커낼워크D4 WINTER 402동 219~220호,4.3,0,http://songdojoseph.com
영종시카고치과교정과치과의원,032-215-7528,"인천 중구 하늘별빛로65번길 8-11 메이채프라자 301,302호",5.0,0,http://www.yjchicago.co.kr/main.html
연세내일치과의원,032-201-2875,인천 미추홀구 경인로 131 4층,0.0,0,http://tomorrowdental.co.kr/
친절한홍치과의원,032-777-7522,인천 동구 송현로 1 송현프라자 2층,2.0,0,http://www.kindhong.kr
연세아이웰어린이치과의원,032-233-2828,인천 연수구 하모니로178번길 6 송도중앙타워 3층 301~302호,5.0,0,https://ysiwell.co.kr/
UP백치과의원,032-547-3433,인천 계양구 안남로 565,3.0,0,#none
노홍범치과의원,032-885-2804,인천 미추홀구 낙섬중로 47 2층,5.0,0,#none
최규형치과의원,032-887-6257,인천 미추홀구 토금남로 53 201호,,0,#none
즐거운치과의원,032-506-2804,인천 부평구 부평북로 442,0.0,0,#none
최현수치과의원,032-762-2649,인천 중구 우현로 41-1,0.0,0,#none
더바른치과의원,032-751-7528,인천 중구 하늘중앙로 197 조양타워2 3층,5.0,0,#none
서울삼성치과의원,032-466-2870,인천 남동구 장아산로 137 서창중앙프라자 3층,0.0,0,#none
중앙치과,032-773-9148,인천 동구 샛골로 155,5.0,0,http://중앙치과의원.gajagaja.co.kr
양해민치과의원,032-522-4436,인천 부평구 경인로 954-1 경인스타빌딩,4.0,0,#none
김서구치과,032-863-8189,인천 미추홀구 소성로 201 3층,4.5,0,#none
연세꿈꾸는치과교정과의원,032-212-2875,인천 연수구 하모니로 158 송도타임스페이스 B동 703~705호,0.0,0,https://sddream.mycafe24.com/
두손모아치과,032-821-7575,인천 연수구 청능대로 93 두손빌딩 4층 404호,5.0,0,http://dsmore.com/index2.html
연세곧바로치과의원,032-433-2080,인천 미추홀구 인주대로 458 1층,5.0,0,https://gbarodent.com/
부부치과의원,032-818-2811,인천 연수구 앵고개로 250,5.0,0,#none
뉴욕치과의원,032-551-9678,인천 계양구 계산새로 71 하이베라스빌딩 C동 3층 304~305호,5.0,0,#none
연수치과의원,032-819-2828,인천 연수구 경원대로467번길 3,5.0,0,#none
청라꾸러기치과의원,032-267-2875,인천 서구 중봉대로612번길 10-16 마르씨엘 5층 504~506호,5.0,0,https://blog.naver.com/cheongnadent
계산서울치과의원,032-288-2875,인천 계양구 용종로 2 201호,3.7,0,#none
이원준치과,032-812-8260,인천 연수구 원인재로 88,5.0,0,#none
박기유치과의원,032-362-0489,인천 부평구 충선로 170-3 2층,3.0,0,#none
최선치과의원,032-515-2875,인천 부평구 원적로 290 3층,4.0,0,#none
서울미시간유펜치과의원,032-858-2280,인천 연수구 신송로 153 더 마란츠타워 4층 404~406호,0.0,0,#none
서울아미치과교정과치과의원,032-710-2895,"인천 연수구 하모니로178번길 22 B동 4층 404, 404-1호",5.0,0,http://www.songdoami.com
노블 치과의원,032-746-2275,인천 중구 흰바위로 41 3층 1호,5.0,0,#none
미추홀 치과,032-228-2875,인천 연수구 한진로 23 4층 401호,0.0,0,#none
부평미치과,032-519-2828,인천 부평구 광장로 4,0.0,0,#none
서울이해드림치과의원,032-428-2879,인천 남동구 논고개로 73 라움타워 3층 302호,5.0,0,http://www.seoulehdream.co.kr
플랜트치과의원,032-579-2828,인천 서구 가정로 123 명성프라자 2층 204호,1.0,0,#none
행복한쥬니어치과의원,032-862-7528,인천 남동구 호구포로 818 퍼스트하임프라자 5층 503호,4.0,0,http://www.happydc.co.kr
다이아몬드치과의원,032-508-2870,인천 부평구 마장로 489 1동 2017호,5.0,0,#none
오부부치과,032-421-6675,인천 미추홀구 경원대로 737,3.0,0,#none
서울보스톤치과의원,032-575-2801,"인천 서구 건지로 402 한신휴플러스상가 402동 302,303호",5.0,0,#none
이데이치과,032-551-2275,인천 계양구 경명대로 1096 계산메디칼센타 4층,5.0,0,http://e-dayclinic.co.kr
스마일치과,032-541-0275,인천 계양구 계양문화로 96,4.0,0,#none
큐프라임치과 동암역점,032-456-9075,인천 부평구 동암광장로14번길 4 스타플렉스6층,0.0,0,#none
송도스카이치과의원,032-832-2524,인천 연수구 인천타워대로 365,0.0,0,#none
현플란트치과,032-513-2275,인천 부평구 경원대로 1397,5.0,0,#none
계양산치과의원,032-544-7528,인천 계양구 경명대로 1111 금보플라자 6층 601호,5.0,0,http://gysdental.com/
산치과의원,032-812-2077,인천 연수구 앵고개로 262,3.7,0,http://www.sancli.com/
검단어린이치과의원,032-563-5275,인천 서구 완정로 153 이레메디칼센타 601호,0.0,0,http://www.ie75.kr
2080 치과의원,032-545-7242,인천 계양구 봉오대로477번길 19 태산상가 501호,5.0,0,https://blog.naver.com/2080dental_clinic
최경근치과교정과,032-817-1552,인천 연수구 용담로 148 2층,5.0,0,#none
이재헌치과의원,032-817-9495,인천 연수구 원인재로 14 205호,5.0,0,#none
송림푸른하늘치과의원,032-773-7528,인천 동구 송미로 7 2층,0.0,0,https://blueskydental.co.kr
굿모닝치과의원,032-817-2882,인천 남동구 청능대로289번길 73 유광프라자 5층 503호,,0,#none
큐치과의원,032-551-2866,인천 계양구 장제로 708 한샘프라자 3층,0.0,0,#none
희망치과의원,032-431-2875,인천 남동구 남동대로 883,5.0,0,#none
연세연희치과의원,032-528-2825,인천 서구 승학로 320,3.0,0,#none
연세주니어치과 인천부평점,032-507-2875,인천 부평구 체육관로 38 세원빌딩 402호,0.0,0,http://www.yjunior.co.kr/03incheon
