상호명,전화번호,주소,평점,리뷰수,홈페이지
누가치과의원,02-597-7888,서울 서초구 효령로 237 한신리빙타워 2층 206호,4.3,0,#none
사랑이가득한치과,02-3432-2875,서울 서초구 청계산로 203 303호,4.0,0,#none
삼성탑치과의원,02-579-2822,서울 서초구 태봉로 70 우면프라자 1차 303호,3.0,0,https://blog.naver.com/noblei
유포스치과의원,02-534-7528,서울 서초구 서초중앙로 230 동화반포프라자빌딩 2층,4.3,0,https://blog.naver.com/nicedentist7176
지앤미치과의원 강남서초점,02-587-2275,서울 서초구 사임당로 174 미래타워 4층,5.0,0,http://www.zimi.co.kr/ver_2/
서울미래치과의원,02-6242-2275,서울 서초구 서초중앙로24길 11 요셉빌딩 3층,5.0,0,http://www.snumirae.co.kr/
일리노이치과교정과 치과의원,02-591-2885,서울 서초구 신반포로 257 뉴타운빌딩 4층,0.0,0,http://www.mybrace.co.kr/
김앤박치과교정과치과의원,02-534-9171,서울 서초구 잠원로 24 반포자이프라자상가 516호,0.0,0,http://www.kimparkortho.com
라임프로치과의원,1588-9396,"서울 서초구 서초대로 3-4 디오슈페리움1차 3층 301,309호",5.0,0,https://www.laimpro.com
믿음치과의원,02-3472-3062,서울 서초구 효령로 394 2층,1.0,0,#none
쥬빌리치과의원,02-532-2175,서울 서초구 방배로 225,5.0,0,#none
유인호치과의원,02-582-9095,서울 서초구 효령로 274,3.0,0,#none
웃는오늘치과의원,02-539-2879,서울 서초구 효령로 403 서초그랑자이상가 3층,5.0,0,#none
고호경치과의원,02-596-0952,서울 서초구 잠원로 148 201호,5.0,0,#none
윤석대치과의원,02-599-7777,서울 서초구 신반포로23길 41,2.0,0,#none
세모치과의원,02-574-3528,서울 서초구 강남대로 48-6 한석빌딩 4층,3.0,0,#none
연세원치과의원,02-6257-7522,서울 서초구 잠원로4길 33-2 스타빌딩 4층,,0,http://www.yonsei-one.com
서초엘치과의원,02-6338-7575,서울 서초구 방배로 141 텔콤빌딩 2층,4.4,0,#none
NYU서울치과의원,02-533-5375,서울 서초구 잠원로 24 반포자이프라자 410호,3.0,0,#none
박용순치과,02-585-2882,서울 서초구 반포대로 93 해은빌딩 301호,1.0,0,#none
e클래스치과의원,02-596-2804,서울 서초구 동광로 75,0.0,0,#none
뿌리와새싹치과의원,02-593-2822,서울 서초구 서초중앙로24길 19 나라빌딩 5층,4.7,0,http://www.rootdent.com
예미솔치과의원,02-521-2822,서울 서초구 서초중앙로 26 래미안서초유니빌 2층 205호,,0,http://www.yemisol.com
서울통치과,02-525-2815,서울 서초구 동작대로 44 은혜빌딩 4층,0.0,0,http://www.tongdental.net
이가치과의원,02-525-2520,서울 서초구 서초대로77길 3 아라타워 13층 1307호,5.0,0,#none
연세내곡치과의원,02-572-2275,서울 서초구 청계산로 189 내곡드림시티2 407호,4.6,0,#none
강남삼성치과의원,02-517-7528,서울 서초구 서초대로 287 석정빌딩 3층,0.0,0,http://ksdental.net/
장계봉치과의원,02-591-3550,서울 서초구 방배로 169 한국수입협회빌딩 3층,0.0,0,#none
사랑치과의원,02-3461-2875,서울 서초구 남부순환로356길 15 302호,4.2,0,#none
벤틀니치과의원,02-591-2801,서울 서초구 서초중앙로24길 3,0.0,0,#none
아름다운이치과,02-547-7271,서울 서초구 주흥길 8,5.0,0,#none
연세꿈꾸는치과의원,02-537-2070,서울 서초구 잠원로4길 50 메이플자이상가 동관 5층 501~502호,0.0,0,http://ysdreamdental.com/
온마음치과의원,02-535-2080,서울 서초구 서초중앙로28길 10 명신빌딩 5층,5.0,0,#none
하얀돌치과의원,02-582-2102,서울 서초구 효령로 322 2층,5.0,0,#none
심다치과의원,02-541-6880,서울 서초구 강남대로 605 휴먼타워 3층 301~303호,0.0,0,#none
연세미래치과의원,02-533-7582,서울 서초구 고무래로 26 4층,5.0,0,#none
이선규치과의원,02-571-6189,서울 서초구 동산로 64 미래성빌딩 3층,4.0,0,#none
제나두치과의원,02-501-2875,서울 서초구 방배로13길 18 방배아크로타워 211호,5.0,0,#none
킴스치과의원,02-599-5005,서울 서초구 동작대로 120 성산빌딩 3층,4.5,0,#none
서울큰사랑치과의원,02-6254-2875,서울 서초구 서초대로38길 12,1.9,0,#none
이엔이치과의원,02-598-1175,서울 서초구 서초대로 302 인앤인빌딩 8층 801호,0.0,0,https://blog.naver.com/ene2122
박종욱치과의원,02-533-2858,서울 서초구 서초중앙로 125 로이어즈타워 10층 1001호,3.4,0,#none
엘리드치과,02-3462-0921,서울 서초구 서초중앙로 107 삼화빌딩 2층,5.0,0,http://blog.naver.com/14ellead
박영준치과의원,02-3477-2754,서울 서초구 서운로 216 GDA주니어스쿨 3층,5.0,0,#none
황인준치과의원,02-3474-1485,서울 서초구 사임당로 151,2.5,0,#none
보스톤은세치과의원,02-537-5471,서울 서초구 서초대로 3-4 디오슈페리움1 413호,3.0,0,#none
한솔이준규치과의원,02-3472-1810,서울 서초구 서초중앙로 48 한솔빌딩 3층,5.0,0,#none
웰치과의원,02-596-7528,서울 서초구 동작대로 108,5.0,0,#none
최치과의원,02-594-3677,서울 서초구 서초대로 275 중앙빌딩 5층 504호,0.0,0,#none
삼성전자 서울알앤디(R&D)부속 치과의원,02-6147-3699,서울 서초구 성촌길 34,0.0,0,#none
에이아이의원,02-3472-4485,서울 서초구 강남대로 341 삼원빌딩 7층,0.0,0,#none
이태준치과의원,02-583-8552,서울 서초구 효령로 229 2층,5.0,0,#none
자이서울M치과의원,02-599-3655,"서울 서초구 잠원로 24 반포자이플라자 5층 512, 513호",3.0,0,http://blog.naver.com/xiseoul
꽃마을치과의원,02-3475-7110,서울 서초구 서초중앙로 110 롯데케슬메디치 401호,,0,#none
행복한치과,02-591-2801,서울 서초구 서초중앙로24길 3 서전빌딩 5층,5.0,0,http://hpdental.co.kr
이태수치과의원,02-3465-2875,서울 서초구 효령로 304 10층 67호,0.0,0,#none
더밝은치과의원,02-599-2804,서울 서초구 서초중앙로24길 16 KM타워 4층,,0,#none
연세에이스치과의원,031-613-3696,서울 서초구 신반포로16길 15-20,0.0,0,#none
반포좋은치과의원,02-536-4675,서울 서초구 신반포로 205 반포쇼핑타운 6동 3층 19호,5.0,0,http://blog.naver.com/mykang9489
에스치과의원,02-3461-2833,서울 서초구 태봉로 59,0.0,0,#none
나이스치과의원,02-521-7528,서울 서초구 서초중앙로 15 현대슈퍼빌상가동 3층 306호,5.0,0,#none
한신서울치과의원,02-536-3511,서울 서초구 잠원로 94 한신공영빌딩 3층 306호,0.0,0,#none
플러스치과의원,02-583-2800,서울 서초구 서운로 19 서초월드오피스텔 801호,5.0,0,#none
테마가있는치과의원,02-596-2175,서울 서초구 강남대로 437,0.0,0,#none
김태효치과의원,02-533-8092,서울 서초구 방배로 268 삼호상가 205호,0.0,0,#none
덴토피아한신치과의원,02-599-2847,서울 서초구 잠원로 88,0.0,0,#none
포니치과의원,02-3464-3747,서울 서초구 헌릉로 12,5.0,0,#none
최성연치과의원,02-585-2828,서울 서초구 서초대로 96,3.7,0,#none
정진열치과의원,02-583-8284,서울 서초구 방배로 100,0.0,0,#none
서울심도치과의원,02-532-2275,서울 서초구 잠원로8길 25 신반포스퀘어 507~510호,0.0,0,https://blog.naver.com/simdodental
서초삼성부속치과의원,02-2255-2115,서울 서초구 서초대로74길 11 삼성전자빌딩 지하2층,0.0,0,#none
최인호치과의원,02-3476-2882,서울 서초구 동작대로 132 401호,5.0,0,#none
BF라인치과의원,02-599-6003,서울 서초구 서초대로77길 3 아라타워 13층 1305호,5.0,0,http://www.bflineclinic.com
최연범치과의원,02-576-2807,서울 서초구 강남대로 221,0.0,0,#none
즐거운연세치과의원,02-3476-7585,서울 서초구 서래로10길 9,0.0,0,#none
이현아치과의원,02-537-5427,서울 서초구 서초중앙로24길 55 서초프라자 201호,5.0,0,#none
메디셀치과의원,02-573-2877,서울 서초구 남부순환로 2646 메디셀플러스의원빌딩 1층,0.0,0,#none
신기현치과의원,02-595-2880,서울 서초구 동광로12가길 42 2층,5.0,0,#none
박상균치과의원,02-582-2135,서울 서초구 방배로20길 4 5층,0.0,0,#none
미드치과,070-4220-6754,서울 서초구 동광로18길 11-3,0.0,0,#none
한국묘교정연구회,02-3443-6876,서울 서초구 서운로 207,0.0,0,#none
셴트럴치과의원,02-3477-7705,서울 서초구 사평대로56길 7,0.0,0,#none
미소랑치과의원 강남점,02-573-7528,서울 강남구 강남대로 250 심현빌딩 6층,4.3,0,http://gangnam.misorang.co.kr/
연세지디치과의원,02-569-9799,서울 강남구 도곡로 115 거암빌딩 401호,5.0,0,#none
강남샘치과의원,02-3473-8030,서울 강남구 강남대로 242 크리스탈빌딩 5층,4.8,0,http://www.gsdent.co.kr/
연세고운미소치과 양재점,02-577-2804,서울 강남구 강남대로 238 스카이쏠라빌딩 5층,5.0,0,http://www.misosmile.com/branch/b_yangjae/sub01.html
가나가와치과의원,02-578-2759,서울 강남구 강남대로 246 다림빌딩 6층,3.7,0,http://www.kdcpark.com
컴플란트치과의원,1600-2872,서울 강남구 남부순환로 2609 하늘빌딩 3층,5.0,0,#none
동민허브치과의원,02-3462-2872,서울 강남구 강남대로 240 양재SK허브프리모,0.0,0,#none
덴타피아치과의원 강남,02-529-2875,서울 강남구 강남대로 248 2층,5.0,0,https://blog.naver.com/tned9154
오클라호마 자연주의치과의원,02-577-9344,서울 강남구 남부순환로 2609 하늘빌딩 4층 402호,2.8,0,http://www.naturaldent.kr/home/
서울티에스치과의원,02-571-2804,서울 강남구 남부순환로365길 22 오이빌딩 4층,4.3,0,https://blog.naver.com/ch1074
보하치과의원,02-3463-1143,서울 강남구 남부순환로 2615 극동스타클래스 3층 308~309호,5.0,0,#none
준치과의원,02-573-2870,서울 강남구 남부순환로363길 11,5.0,0,#none
연세티스치과의원,02-557-7528,서울 강남구 강남대로66길 6 4층,5.0,0,#none
엘치과의원,02-3463-2870,"서울 강남구 강남대로 240 양재SK허브프리모 306,307호",2.3,0,#none
문제원치과,02-578-2875,서울 강남구 강남대로 240 309호,4.5,0,#none
연세퍼스트구강내과치과의원,02-554-2080,서울 강남구 강남대로 354 혜천빌딩 7층 703호,4.4,0,https://www.first-tmj.kr/
엠치과의원,02-511-5052,서울 강남구 논현로28길 43 5층,5.0,0,#none
양치과의원,02-508-0086,서울 강남구 역삼로 124 청보빌딩 2층,3.3,0,#none
박치과의원,02-558-1990,서울 강남구 도곡로 190 서원빌딩 3층,5.0,0,#none
김종삼치과의원,02-556-3204,서울 강남구 도곡로 181,4.7,0,#none
소중한치과의원,02-567-2824,서울 강남구 역삼로4길 22 2층,4.9,0,#none
조성용치과의원,02-578-2275,서울 강남구 논현로 98 문화빌딩 2층 1호,5.0,0,#none
원치과의원,02-1661-1511,"서울 강남구 테헤란로10길 7 규진빌딩 지하1층,1~5층",4.6,0,http://www.onedentalclinic.co.kr
김태영치과의원,02-568-0605,서울 강남구 도곡로 183 현진빌딩 301호,3.4,0,#none
예그린치과,02-554-2866,서울 강남구 도곡로 189 정금빌딩 3층,0.0,0,http://www.yegreendental.co.kr/
이스타치과의원,02-578-2833,서울 강남구 논현로 90 보성빌딩 4층,4.3,0,https://www.instagram.com/estar_dental_clinic
미치과의원,02-577-5756,서울 강남구 남부순환로 2738 상일빌딩 3층,4.2,0,#none
바디프랜드부속치과의원,02-3448-8980,서울 강남구 양재천로 163,0.0,0,#none
서울S타운치과의원,02-522-2801,서울 강남구 강남대로 342 역삼빌딩 2층,4.6,0,#none
이성일치과의원,02-558-2272,서울 강남구 강남대로 334 에셈타워 5층 2호,5.0,0,#none
김현수치과의원,02-556-3204,서울 강남구 도곡로 181,0.0,0,#none
고운미소치과의원,02-3462-3462,서울 강남구 논현로 310 2층,5.0,0,#none
헤리치과의원,02-533-2275,서울 강남구 강남대로 354 혜천빌딩 4층,3.7,0,http://www.heriplant.co.kr/
서울시카고치과의원,02-508-2825,서울 강남구 역삼로 128 양원빌딩 601호,,0,#none
연세바른치과의원,02-574-5143,서울 강남구 개포로22길 6 광혜빌딩 2층,4.5,0,http://www.ysbr.kr
포이연치과의원,02-3463-2877,서울 강남구 개포로 202,5.0,0,#none
서울위드치과의원,02-3472-7528,서울 강남구 강남대로 376 강남8258빌딩 10층,4.4,0,http://www.withden.com
알플러스치과의원,02-577-0748,서울 강남구 남부순환로 2732 5층,0.0,0,#none
퍼펙트치과의원,02-544-7728,서울 강남구 테헤란로4길 5 해암빌딩 4층,4.7,0,#none
행복드림치과의원,02-553-2879,서울 강남구 논현로 327 명호빌딩 3층,5.0,0,https://blog.naver.com/happydream797
믿고찾는치과의원,02-3462-3462,서울 강남구 논현로 310 2층,5.0,0,#none
백림치과의원,02-574-2877,서울 강남구 개포로 221 2층,3.0,0,#none
비타바른이치과의원,02-556-2242,서울 강남구 강남대로78길 12 예미프레스티지 9층 902호,4.4,0,http://www.vitasmile.co.kr
연세유라인치과의원,1522-9128,서울 강남구 강남대로 390 미진프라자 17층,,0,https://www.ulineclinic.com/
세이프플란트치과의원,02-565-2876,서울 강남구 테헤란로25길 7 창성재단빌딩 4층,,0,http://www.knlondon.com
포스유치과의원,02-3477-2800,서울 강남구 강남대로 364 미왕빌딩 6층,4.4,0,https://blog.naver.com/fosyu
킹콩치과의원,1566-2879,서울 강남구 강남대로 390 미진프라자 19층,4.0,0,http://www.kingkongdc.com
미켈란치과의원,1566-7450,서울 강남구 강남대로 382 지하1층,,0,http://kn.michelandental.co.kr/new/
서울한사랑치과의원,02-3461-7528,서울 강남구 개포로 224 준빌딩 3층,5.0,0,#none
똑똑플란트치과의원,1644-2899,서울 강남구 강남대로 432 점프밀라노 8층,,0,http://www.knockknockplant.co.kr/
강남클리어치과의원,02-6952-7528,"서울 강남구 강남대로 406 글라스타워 8층, 17층",,0,https://www.cleardc.co.kr/
서울페이스21치과병원,02-556-2021,서울 강남구 강남대로 390 미진프라자 21층,,0,https://seoulface21.com
뉴욕연세치과,02-558-2829,서울 강남구 강남대로 378 JUN빌딩 3층,4.2,0,http://www.nywhite.co.kr
오리진치과의원,02-567-7007,서울 강남구 강남대로84길 8 우인빌딩 5층,,0,http://origindental.kr
원진치과의원,02-3476-2879,서울 강남구 강남대로 390 미진프라자 13층,4.9,0,https://pf.kakao.com/_xnFIMxl
누가치과의원,02-555-2875,서울 강남구 테헤란로4길 46 쌍용플래티넘밸류 128호,0.0,0,#none
강남세브란스병원 구강악안면외과,1599-6114,서울 강남구 언주로 211 1동 3층,0.0,0,https://gs.severance.healthcare
강남새로치과의원,02-6956-8522,서울 강남구 강남대로 428 만이빌딩 7층,,0,https://saerodental.com
강남세브란스병원 치과보철과,1599-6114,서울 강남구 언주로 211 1동 3층,0.0,0,https://gs.severance.healthcare
젊어지는치과의원,0503-7152-9422,서울 강남구 언주로30길 10 현대비전21 3층 301호,,0,#none
역삼연치과의원,02-539-0208,서울 강남구 논현로 340 201호,,0,#none
화이트스타일치과의원,02-569-7528,"서울 강남구 강남대로92길 17 대승빌딩 1, 2층",5.0,0,http://whitestyle.com
옥스치과의원,02-555-6633,서울 강남구 테헤란로 105 강남A타워 7층,4.3,0,http://www.oaksdental.kr/
강남베스트덴치과의원,02-554-0170,서울 강남구 테헤란로 110 캠브리지빌딩 4층,4.0,0,#none
스타일치과의원,02-554-4543,서울 강남구 논현로 401 청승빌딩 2층,4.0,0,https://스타일치과.com/
오에프피구강내과치과의원,02-555-6668,서울 강남구 논현로 425 마이다스빌딩 4층 402호,2.0,0,https://www.ofpdental.com/
강남푸른치과의원,02-561-2804,서울 강남구 논현로 428 정진빌딩 2층,,0,http://purundental.net
웰스치과의원,02-529-7528,서울 강남구 강남대로84길 6 7층,0.0,0,#none
제아치과의원,1644-1974,서울 강남구 강남대로 416 창림빌딩 4층,,0,http://www.zeahdental.com
포샤르치과의원,02-3469-1500,서울 강남구 강남대로 390 미진프라자 11층,2.6,0,http://www.fauchard.co.kr
라윤영치과의원,02-734-1673,서울 강남구 강남대로84길 23 한라클래식오피스텔 302호,2.6,0,#none
강남세브란스병원 치과보존과,1599-6114,서울 강남구 언주로 211 1동 3층,0.0,0,https://gs.severance.healthcare
푸른나무치과 강남점,02-538-0616,서울 강남구 테헤란로 109 강남제일빌딩 6층,3.6,0,http://greendent.co.kr/
강남세브란스병원 치과교정과,1599-6114,서울 강남구 언주로 211 1동 3층,0.0,0,https://gs.severance.healthcare
스카이치과의원,02-3452-2828,서울 강남구 테헤란로26길 10 성보빌딩 3층,3.5,0,https://blog.naver.com/dltjddms67
강남치유치과의원 역삼점,02-557-2275,서울 강남구 테헤란로 139-1 한중앙빌딩 9층,5.0,0,http://chiudental.co.kr
로마린다치과의원,02-572-9674,서울 강남구 언주로 201 에스케이리더스뷰 207호,0.0,0,#none
강남세브란스병원 치주과,1599-6114,서울 강남구 언주로 211 1동 3층,0.0,0,https://gs.severance.healthcare
스타치과의원,02-2112-2875,서울 강남구 논현로79길 22 스타치과빌딩 1층,5.0,0,#none
오리건치과교정과치과의원,02-2187-7028,서울 강남구 언주로30길 13 대림아크로타운 C동 22층 2212호,,0,http://dentaloregon.com/
예손치과의원,02-501-0088,서울 강남구 테헤란로 116 동경빌딩 지하1층,5.0,0,#none
스타28치과 강남점,02-2052-2814,서울 강남구 강남대로94길 27-11 삼정빌딩 2층,3.7,0,http://www.star28.co.kr
이선국치과의원,02-3469-1133,서울 강남구 강남대로 390 미진프라자 4층,0.0,0,#none
보아치과의원,02-6925-0033,서울 강남구 테헤란로 107 메디타워 4층,,0,https://boaclinic.com/
스마일존치과의원 강남점,02-549-2833,서울 강남구 테헤란로 121 원빌딩 7층,5.0,0,http://www.saoc.co.kr
연세문치과의원,02-579-2804,서울 강남구 도곡동 91-5 삼성래미안아파트 상가 동관동 2층 203호,5.0,0,#none
런던치과의원,02-539-2877,서울 강남구 테헤란로 121 원빌딩 5층,4.0,0,#none
원데이치과 제1관,02-508-2875,서울 강남구 봉은사로2길 31 W빌딩 3층,,0,http://www.onedaydent.com
역삼365치과의원,02-2138-3654,서울 강남구 논현로86길 21 대한사회복지회 1층,4.3,0,#none
ATA치과의원,02-568-2875,서울 강남구 강남대로 406 글라스타워 10층,3.4,0,http://www.atadental.net/
이손치과의원,02-3444-8822,서울 강남구 논현로93길 6,4.2,0,#none
아미치과의원,02-562-2804,서울 강남구 언주로 325,5.0,0,#none
원데이치과 2관,02-508-2875,서울 강남구 강남대로 438 스타플렉스 13층,,0,http://www.onedaydent.com/
닥터프라임치과의원,02-563-5200,서울 강남구 테헤란로 101 이즈타워 13층 1302호,3.5,0,#none
사랑이아프니구강악안면외과치과의원,02-566-2275,서울 강남구 봉은사로4길 36 운현빌딩 5층,4.6,0,#none
아이들세상치과의원,02-3460-2232,서울 강남구 언주로30길 10 현대비전21 401호,4.0,0,#none
원데이치과 제3관,02-508-2873,서울 강남구 강남대로 442 흥국화재빌딩 8층,,0,https://www.onedaydent.com
이스턴치과의원,02-553-2804,서울 강남구 언주로 321 광진빌딩 4층,0.0,0,#none
청아치과의원,02-2051-2885,서울 강남구 논현로 503 송촌빌딩 6층,5.0,0,http://www.globalchonga.com
베스티안구강악안면외과치과의원,070-7609-9246,서울 강남구 도곡로 317 한티프라자 4층 401호,,0,http://www.yangak.com
인치과의원,02-501-7824,서울 강남구 언주로 301 수진빌딩 202호,0.0,0,#none
라이브치과병원,1599-2275,서울 강남구 논현로105길 48 라이브빌딩 1-2층,4.8,0,#none
에버스마일치과교정과치과의원,02-2051-2275,서울 강남구 강남대로 430 ABC마트빌딩 5층,4.4,0,http://ever-smile.kr
서울혜치과의원,02-566-7522,서울 강남구 테헤란로 131 한국지식재산센터 지하1층,4.9,0,https://blog.naver.com/daham2875
아우름치과의원,02-577-2275,서울 강남구 언주로30길 13 대림아크로텔 203호,5.0,0,http://www.aurumdental.co.kr/
이레치과의원,02-529-2885,서울 강남구 언주로30길 13 대림아크로텔 C동 2층 202호,3.0,0,#none
샬롬치과의원,02-556-9938,서울 강남구 테헤란로25길 6-9 2층,4.0,0,#none
연세로운치과의원,02-578-5100,서울 강남구 언주로 110 경남아파트 상가동 2층 1호,,0,http://yonseiroun.co.kr
큐원치과의원,02-561-0002,서울 강남구 논현로 503 송촌빌딩 10층,4.4,0,http://plusqone.com
하임치과의원,02-596-2080,서울 강남구 논현로98길 34 하임빌딩 4층 1호,,0,http://www.dentalheim.co.kr
서울주니어치과의원,02-554-2282,서울 강남구 언주로 314 강남프라자 403호,2.3,0,#none
서울스타치과의원,02-6203-1212,서울 강남구 도곡로 319 EH타워 1층,4.4,0,https://서울스타치과.com
강남심미치과보철과치과의원,02-546-2804,서울 강남구 도곡로51길 4 역삼프라자 3층,5.0,0,https://blog.naver.com/gnsimmi
투데이치과의원,02-562-2872,서울 강남구 테헤란로 146 현익빌딩 8층,4.0,0,http://todaydent.com
서울유러치과의원,02-501-5091,서울 강남구 논현로85길 11 신홍빌딩 3층 302호,4.4,0,https://blog.naver.com/lhy2839
바노바기일레븐치과의원,02-562-2522,"서울 강남구 논현로 521-3 2,3층",,0,https://booking.naver.com/booking/13/bizes/132791
미소드림치과의원,02-565-2812,서울 강남구 강남대로 442 흥국생명빌딩 6층,4.6,0,http://www.misodrim.co.kr
이믿음치과,02-2051-7333,서울 강남구 테헤란로 216 신웅빌딩 3층 301호,3.9,0,http://etrustdental.com/
타워팰리스치과의원,02-3461-2275,서울 강남구 언주로30길 39 린스퀘어 4층,4.3,0,#none
엔젤미치과의원,02-562-1004,서울 강남구 언주로 319,0.0,0,#none
바닐라치과의원,02-3452-2929,서울 강남구 언주로 514 힐헤븐빌딩 6층,4.6,0,http://drvanilla.co.kr
강남서울치과의원,02-2190-2181,서울 강남구 남부순환로 2806,4.6,0,#none
서울대학교병원 강남치과의원,02-2112-5528,"서울 강남구 테헤란로 152 강남파이낸스센터 38,39층",0.0,0,#none
다모아치과의원,02-567-2204,서울 강남구 언주로 337 동영문화센터 지하1층,0.0,0,#none
리솜치과의원,02-2058-2828,서울 강남구 개포로 265 메디시스빌딩 4층 403호,0.0,0,https://blog.naver.com/risomdent
헵시바치과의원,02-565-9075,서울 강남구 논현로 509 송암빌딩 11층,5.0,0,http://www.hsbdent.co.kr
서울매스티지치과,02-3446-8275,"서울 강남구 봉은사로 105 동양빌딩 1층,6층",4.6,0,http://www.smdclinic.com
에이스플란트치과의원,02-2052-2879,서울 강남구 테헤란로 203 서울인터내셔널타워 지하1층,0.0,0,http://ace-plant.kr
뉴욕치과의원,02-501-0009,서울 강남구 테헤란로 205 역삼빌딩 3층,0.0,0,#none
강남편안한치과의원,02-573-2879,서울 강남구 언주로7길 6 개포자이르네 2층 206~207-1호,4.1,0,#none
웃는내일치과교정과치과의원,02-2051-2828,서울 강남구 남부순환로 2909 여천빌딩 3층,4.6,0,https://www.smilefuture.com/
파크에비뉴치과의원,02-566-6628,서울 강남구 봉은사로 220 2층,5.0,0,http://parkave.co.kr/
연세K치과의원,02-565-2997,서울 강남구 테헤란로25길 20 3층,5.0,0,#none
르치과의원,02-557-7582,서울 강남구 봉은사로 108 9층,5.0,0,https://ledentals.com
미형치과의원,02-562-8714,서울 강남구 테헤란로25길 40 경성빌딩 302호,1.0,0,#none
노박치과의원,02-3445-2288,서울 강남구 논현로 507,0.0,0,#none
포도나무치과의원,02-566-2384,서울 강남구 역삼로 403 3층,5.0,0,#none
포샤르플란트치과의원,1899-8343,서울 강남구 봉은사로 116,5.0,0,http://www.fauchardplant.com
아름다운치과의원,02-573-2275,서울 강남구 선릉로 225 도곡렉슬상가 402호,5.0,0,https://www.아름다운치과도곡.com
김경현치과의원,02-3482-5777,서울 강남구 언주로 408 304호,5.0,0,#none
세인치과의원,02-575-8048,서울 강남구 선릉로 225 도곡렉슬상가 2층 208호,5.0,0,https://blog.naver.com/seindentalclinic
나무정원치과의원,02-6949-2872,서울 강남구 선릉로 309-1 더 스톤 한티빌딩 5층,5.0,0,#none
서울미치과의원,02-576-2828,"서울 강남구 개포로 307 203, 204호 일부",5.0,0,#none
역삼옥스치과의원,02-2005-0075,서울 강남구 논현로 508,5.0,0,http://blog.naver.com/gsoaks
루시드치과의원,02-6269-2875,"서울 강남구 논현로 606 동도빌딩 3-4층 302,401~402호",4.9,0,https://www.teethlucid.com/
우리들윤치과의원,02-6409-2875,서울 강남구 역삼로52길 14 도곡프라자 2층 209호,,0,https://blog.naver.com/wooridleyoon
올소치과의원,02-542-3575,서울 강남구 강남대로 560 3층,5.0,0,https://www.allsoclinic.com
강남박치과의원,02-561-4959,서울 강남구 논현로 507,0.0,0,#none
김철수치과의원,02-567-6968,서울 강남구 역삼로 310 한솔 5층,0.0,0,#none
아름다운치과의원,02-543-2002,서울 강남구 테헤란로 201 은선빌딩 3층 305-6호,0.0,0,#none
강남연세치과의원,02-571-2828,서울 강남구 선릉로 30 개포빌딩 2층 2호,3.7,0,#none
이현원치과의원,02-561-0222,서울 강남구 선릉로 305 HT타워 3층,3.9,0,http://orthotropics.co.kr
서울턱튼튼구강내과치과의원,02-6207-2879,서울 강남구 선릉로 425 금원빌딩 2층,4.7,0,https://www.healthyjawclinic.co.kr/
투디치과의원,0507-1417-2301,서울 강남구 강남대로 470 808타워 8층,4.8,0,https://2d2d.co.kr/landing1/
오리엔탈치과의원,02-566-1550,서울 강남구 선릉로64길 20 시그마빌딩 5층,3.8,0,http://www.orientaldental.co.kr
서울리더스치과의원,02-568-3410,서울 강남구 언주로 508 서울상록회관 1층,,0,#none
웰스치과의원 개포도곡점,02-529-7528,서울 강남구 선릉로 34 7층,5.0,0,http://gpwells.com
바른해치과 교정과치과의원,02-575-2885,서울 강남구 선릉로 225 도곡렉슬아파트 305호,2.3,0,http://www.barunhae.com/
스마일뷰치과의원,02-552-7528,서울 강남구 봉은사로 107 15층,5.0,0,http://www.smile-vdental.com/
해인치과의원,02-561-7528,서울 강남구 선릉로69길 19 역삼래미안아파트 3층,5.0,0,#none
디케이치과,02-567-2811,서울 강남구 선릉로 314,3.8,0,#none
서울특별치과교정과의원,02-6203-3980,서울 강남구 도곡로 331 3층,5.0,0,http://www.ssortho.co.kr
티스치과의원,02-558-7775,서울 강남구 역삼로 310 이마트역삼점 2층,5.0,0,#none
바른이만들기치과 교정과치과의원,02-3454-0099,서울 강남구 선릉로64길 9 대성빌딩 4층,,0,http://www.wemakeusmile.co.kr
강남브엘치과의원,02-566-2879,서울 강남구 봉은사로 111 8층,5.0,0,http://beersheba.kr
연세여우치과의원 강남대치점,02-569-2879,서울 강남구 도곡로 408 디마크빌딩 2층,3.1,0,http://www.smileworld.co.kr
